Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.88549E-11,0.000000004,0.000000173,1,0,0
4.9537E-11,0.000000013,0.000000221,0.999802293,0,0
6.57953E-11,0.000000026,0.000000294,0.999604587,0,0
9.71853E-11,0.000000104,0.000000434,0.998714907,0,0
1.24626E-10,0.000000253,0.000000556,0.997330961,0,0
1.96646E-10,0.000001008,0.000000877,0.992783709,0,0
3.06319E-10,0.000002514,0.000001367,0.986753658,0,0
8.61836E-10,0.000010067,0.000003845,0.973803875,0,0
1.65914E-9,0.000025074,0.000007403,0.962139185,0,0
2.61604E-9,0.000050034,0.000011672,0.950672202,0,0
4.61659E-9,0.000100366,0.000020598,0.936733887,0,0
1.21031E-8,0.000250511,0.000053999,0.9176552,0,0
2.27235E-8,0.000501672,0.00010138,0.903123764,0,0
4.41771E-8,0.001004117,0.000197085,0.888098062,0,0
1.09587E-7,0.002503491,0.000488824,0.867635429,0,0
2.10819E-7,0.005020427,0.000940167,0.851818901,0,0
3.43151E-7,0.010030559,0.001529862,0.83412416,0,0
7.71014E-7,0.025021678,0.003434112,0.806642942,0,0
1.29838E-6,0.050124554,0.005776229,0.78232503,0,0
2.25071E-6,0.100167408,0.009991713,0.753657572,0,0
3.76267E-6,0.200284262,0.016647724,0.72004745,0,0
5.10277E-6,0.300286925,0.022509735,0.69760775,0,0
6.29796E-6,0.400209423,0.027708387,0.680209569,0,0
7.28622E-6,0.500411203,0.031986082,0.66557928,0,0
8.34112E-6,0.600807005,0.036531464,0.652926058,0,0
9.35324E-6,0.700360743,0.040872463,0.641755635,0,0
9.9106E-6,0.750539005,0.043254622,0.636615263,0,0
1.04207E-5,0.800426443,0.045429637,0.631771451,0,0
1.14368E-5,0.901002771,0.049747444,0.622676947,0,0
1.24718E-5,1.001110258,0.054125516,0.61437327,0.008333333,0
1.33792E-5,1.100656904,0.057946888,0.606761566,0.008333333,0
1.41116E-5,1.201084601,0.061020425,0.599545275,0.008333333,0
1.48827E-5,1.301359162,0.064245224,0.592724397,0.008333333,0
1.57748E-5,1.400981633,0.067962441,0.586298932,0.008333333,0
1.65042E-5,1.500985956,0.070990624,0.580170028,0.008333333,0
1.89444E-5,1.750660607,0.08105017,0.566231712,0.008333333,0
2.10755E-5,2.000720532,0.089746476,0.553875049,0.016666667,0
2.29026E-5,2.251859657,0.097136787,0.542605773,0.016666667,0
2.50697E-5,2.501473265,0.105824414,0.53232503,0.016666667,0
2.7587E-5,2.752439866,0.115811103,0.522933966,0.016666667,0
2.97101E-5,3.002782025,0.124146925,0.514333729,0.025,0
3.16737E-5,3.251305979,0.13178699,0.506326611,0.025,0
3.35463E-5,3.503053821,0.139010716,0.498714907,0.033333333,0
3.4968E-5,3.75348995,0.144454575,0.491498616,0.033333333,0
3.65786E-5,4.000320282,0.150580515,0.484677738,0.033333333,0
3.82472E-5,4.250827477,0.156880939,0.478054567,0.033333333,0
3.95852E-5,4.503465111,0.161898898,0.471629102,0.033333333,0
4.10213E-5,4.754022433,0.167251896,0.465500198,0.033333333,0
4.24788E-5,5.000420198,0.172649538,0.459667853,0.033333333,0
4.38928E-5,5.250843321,0.177852921,0.453934361,0.033333333,0
4.52059E-5,5.500593067,0.182655365,0.448398577,0.033333333,0
4.70031E-5,5.750095364,0.189183023,0.443060498,0.041666667,0
4.8803E-5,6.003379894,0.195668421,0.437821273,0.041666667,0
5.02032E-5,6.250988821,0.200677567,0.432878608,0.041666667,0
5.19972E-5,6.501898226,0.207049855,0.428034796,0.041666667,0
5.34611E-5,6.754684341,0.212212448,0.423289838,0.05,0
5.48459E-5,7.004277343,0.217064489,0.418742586,0.05,0
5.65092E-5,7.255104712,0.222853431,0.414294187,0.05,0
5.78297E-5,7.500984158,0.227418745,0.410043495,0.05,0
5.96846E-5,7.753161461,0.23378594,0.405792803,0.05,0
6.1123E-5,8.001516583,0.238687694,0.401739818,0.05,0
6.27983E-5,8.255485629,0.244356904,0.397686833,0.05,0
6.43969E-5,8.503698837,0.249727499,0.393831554,0.058333333,0
6.59041E-5,8.751258755,0.254755677,0.390075129,0.058333333,0
6.75298E-5,9.004833879,0.260141847,0.386318703,0.058333333,0
6.91578E-5,9.250868998,0.265496486,0.382759984,0.058333333,0
7.12895E-5,9.503969528,0.272449075,0.379201265,0.058333333,0
7.32221E-5,9.750131285,0.278695509,0.375840253,0.066666667,0
7.47575E-5,10.001983404,0.283619936,0.372479241,0.066666667,0
7.5858E-5,10.25052001,0.287128681,0.369217082,0.066666667,0
7.72627E-5,10.503179883,0.29158271,0.365954923,0.066666667,0
7.88143E-5,10.753087003,0.29646999,0.362791617,0.066666667,0
8.04735E-5,11.008028259,0.301658639,0.359628312,0.066666667,0
8.22181E-5,11.252205347,0.307073426,0.356662713,0.066666667,0
8.3603E-5,11.500749464,0.311341701,0.353697113,0.066666667,0
8.542E-5,11.754008815,0.316902238,0.350731514,0.066666667,0
8.69464E-5,12.004135664,0.321538471,0.347864769,0.066666667,0
8.85329E-5,12.258653046,0.32632392,0.344998023,0.066666667,0
8.97768E-5,12.508346357,0.330052452,0.34223013,0.066666667,0
9.19755E-5,12.753658422,0.336592348,0.339561091,0.066666667,0
9.33085E-5,13.003714567,0.340526306,0.336892052,0.066666667,0
9.47609E-5,13.257442782,0.3447859,0.334223013,0.091666667,0
9.62667E-5,13.506210154,0.349173347,0.331652827,0.091666667,0
9.79765E-5,13.758956681,0.354119194,0.329082641,0.091666667,0
9.9568E-5,14.005554048,0.358689084,0.326611309,0.091666667,0
1.01349E-4,14.257135845,0.363765274,0.324139976,0.091666667,0
1.03572E-4,14.503211989,0.370044409,0.321767497,0.108333333,0
1.05157E-4,14.753473736,0.374483847,0.319395018,0.108333333,0
1.06611E-4,15.007636041,0.378528361,0.317022539,0.125,0
1.07987E-4,15.254280538,0.38233062,0.314748913,0.125,0
1.09537E-4,15.504829744,0.386587529,0.312475287,0.125,0
1.11369E-4,15.758940649,0.391583431,0.310201661,0.133333333,0
1.12571E-4,16.005511513,0.394837011,0.308026888,0.133333333,0
1.13698E-4,16.254478853,0.39787243,0.305852115,0.133333333,0
1.15456E-4,16.506505158,0.402575707,0.303677343,0.133333333,0
1.16681E-4,16.750566798,0.405831773,0.301601423,0.15,0
1.18649E-4,17.009793878,0.411026622,0.299426651,0.15,0
1.20081E-4,17.26042289,0.414777766,0.297350732,0.15,0
1.21199E-4,17.501945614,0.417689268,0.295373665,0.15,0
1.22325E-4,17.757734108,0.42060771,0.293297746,0.15,0
1.2329E-4,18.003497221,0.423097735,0.29132068,0.15,0
1.24549E-4,18.251214499,0.426329065,0.289343614,0.15,0
1.26363E-4,18.501866336,0.430952928,0.287366548,0.15,0
1.2791E-4,18.75638023,0.43486713,0.285389482,0.158333333,0
1.28958E-4,19.000335364,0.437503549,0.283511269,0.158333333,0
1.30434E-4,19.259928078,0.441195931,0.281534203,0.158333333,0
1.32174E-4,19.509465641,0.445516578,0.279655991,0.158333333,0
1.3349E-4,19.761918637,0.448764134,0.277777778,0.158333333,0
1.34764E-4,20.003549968,0.451886294,0.275998418,0.166666667,0
1.36024E-4,20.260682286,0.454960418,0.274120206,0.166666667,0
1.36989E-4,20.506482666,0.457301194,0.272340846,0.166666667,0
1.38079E-4,20.754013017,0.459935384,0.270561487,0.175,0
1.39181E-4,21.003707607,0.462583464,0.268782127,0.175,0
1.40268E-4,21.255040399,0.465183602,0.267002768,0.175,0
1.41381E-4,21.508582832,0.467832639,0.265223408,0.175,0
1.43066E-4,21.750428184,0.471817713,0.263542902,0.175,0
1.4419E-4,22.008821024,0.474461718,0.261763543,0.175,0
1.45239E-4,22.254609668,0.476915184,0.260083037,0.175,0
1.46355E-4,22.502455379,0.479513948,0.258402531,0.183333333,0
1.47383E-4,22.752028067,0.481893761,0.256722025,0.183333333,0
1.48249E-4,23.003323946,0.483891628,0.255041518,0.183333333,0
1.49628E-4,23.256584387,0.487057154,0.253361012,0.183333333,0
1.51532E-4,23.513066258,0.491396262,0.251680506,0.183333333,0
1.53611E-4,23.757323967,0.496093643,0.250098853,0.183333333,0
1.5507E-4,24.004235213,0.49936188,0.2485172,0.183333333,0
1.56433E-4,24.253788796,0.502397791,0.246935548,0.183333333,0
1.5774E-4,24.50494157,0.50529091,0.245353895,0.191666667,0
1.59136E-4,24.758348625,0.508362659,0.243772242,0.191666667,0
1.60177E-4,25.013726523,0.510640994,0.242190589,0.208333333,0
