X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-47.648064,-22.734286,train,0.0013568188458873028,76.28566314640467,0.7139910969666576
-48.612387,-23.106709,train,0.00324534014548879,91.16676885908618,0.8565498393595564
-48.444165,-22.884181,train,0.0023435199182266168,86.78407309672605,0.8117403987425968
-46.499779,-23.709942,train,1.7268445393696738E-4,16.613554876753778,0.24111346560739153
-48.131024,-22.788382,train,0.001852449094589062,82.8991468031341,0.7731551218443552
-48.699068,-22.82203,train,0.0025384863655723055,87.27734381842343,0.8236496566150391
-47.96141,-22.530255,train,0.0013581542733002267,76.31691691269447,0.7141919441205639
-49.00094,-22.701441,train,0.001409483214511758,77.53148524312435,0.721703600893636
-46.396136,-23.960745,train,2.563020842078664E-4,23.42567681379738,0.32045233441246695
-43.172896,-22.906847,train,6.713421378862667E-4,53.542576190659034,0.5526116037217486
-43.460742,-22.756132,train,5.189601944358001E-4,43.421371840307536,0.4884462025547246
-84.327909,9.982252,train,8.205192253110064E-5,9.013555293510606,0.13116486415635162
-85.413051,11.066564,train,0.0012229151996143947,73.42212459203623,0.6923102436939841
-85.63064,11.070827,train,8.852862492054072E-4,62.90414644004271,0.6196022764846194
-88.985657,13.835482,train,0.0012202134638175056,73.33442825594199,0.6918389136886935
-88.98207,13.741312,train,0.0018727146445205649,83.0865979820174,0.7750577320318122
-88.703673,13.433413,train,0.0011600295530378867,71.1213554133578,0.6809519785883026
-88.142559,18.354812,train,9.938966366695404E-4,67.19734813229704,0.6464755230930684
-88.396754,18.40308,train,9.177325574920027E-4,64.74264457666705,0.6280488484015309
-88.577065,18.260667,train,0.0014763811423312671,78.65629714348594,0.7309206520136882
-88.60121,18.237124,train,6.423426098529066E-4,51.905905363379,0.5416709207148381
-88.49765,17.189877,train,4.999058815415852E-4,42.00551517060764,0.4791044878865667
-79.91927,22.49372,train,5.770840045426277E-4,47.26939865929491,0.5149798263877537
-80.443778,22.159975,train,7.123612326253202E-4,55.27310246916698,0.5672241266553955
-81.532215,23.03034,train,0.0012574503889142164,74.20944401678844,0.6982104933833467
-82.366596,23.113592,train,8.703928120714704E-4,62.195637373671445,0.6155953361936725
-81.953482,22.892653,train,8.934800045088324E-4,63.381010805064776,0.6217713123944913
-82.911803,22.816568,train,0.0019057875702175435,83.65294030417378,0.7780951313598828
-86.872215,12.431553,train,0.0034432808268089242,91.51110155966285,0.8636720120804401
-6.461,41.350144,train,7.871904389975131E-5,8.623866923333692,0.12651108630172028
-86.236174,12.446468,train,6.656753541147566E-4,53.274715483536205,0.5505149438088637
-86.05296,11.955006,train,0.001494773939960333,79.05086581869458,0.7333487331081138
-86.077172,12.145605,train,0.001002529518666442,67.76243585335872,0.6484495556952711
-86.268194,12.124615,train,6.691311666755629E-4,53.43806717273405,0.5517958951801368
-86.36302,13.085114,train,4.799968638572752E-4,40.67702429735357,0.4689721628550152
-86.459209,13.472601,train,3.435083572367252E-4,30.176896580554484,0.387261243318971
-86.682222,13.27,train,2.779616300122558E-4,25.109367577647344,0.33836977543434926
-89.398528,18.806656,train,5.989094547153905E-4,48.54276143568257,0.524245924770172
-100.901681,29.023806,train,7.304600982924081E-4,56.39865333372301,0.5733724217097436
146.921099,-31.253218,train,2.1066697333263753E-4,19.983591306287533,0.27933310328045663
144.785153,-37.471308,train,9.853316336826483E-4,66.86929281546111,0.6444949808007254
-80.342198,27.499208,train,0.0011566929516612498,71.07209799863955,0.680325856149799
-84.387982,33.748995,train,7.174714307950162E-4,55.772946698267226,0.5689779733358782
-79.0193,35.759573,train,0.001175126228226069,71.53981995085745,0.6837545266014226
-81.163725,33.836081,train,2.5088728628292563E-4,22.95474914501084,0.3158203863063197
-119.417932,36.778261,train,1.7901448697936936E-4,17.08118112959105,0.2477620538630118
-85.602364,44.314844,train,8.871914715242676E-4,63.0504173266386,0.6201088402647617
-77.194525,41.203322,train,0.003691314406135071,93.64287916729724,0.8716567370019253
-82.907123,40.417287,train,0.0018776687811295704,83.27414289416627,0.7755180012646868
-89.398528,40.633125,train,5.187237384793728E-4,43.39913075063812,0.4883323295119331
-74.405661,40.058324,train,0.00313091250075541,90.52934379236353,0.8520825637659253
-94.6859,46.729553,train,2.0850537839337718E-4,19.72902820477705,0.27726162023452017
-76.641271,39.045755,train,0.001060585606882765,69.46661446857286,0.6611730032619763
-91.831833,37.964253,train,0.001289545847281813,75.09545693406153,0.7034946015523516
-74.005973,40.712775,train,0.002160605628611294,85.66276834097141,0.7990059751154652
