X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.648064,-22.734286,train,3.1442494718383093E-4,49.70088566707153,0.7093746775633986
-48.612387,-23.106709,train,5.798438813399482E-4,87.86335273894342,0.8975973230595684
-48.444165,-22.884181,train,5.451508711165723E-4,85.08464611223819,0.8826384039584798
-46.499779,-23.709942,train,3.8119392963636924E-4,61.923290159902955,0.7764519589559042
-48.131024,-22.788382,train,2.9632647730784843E-4,46.306871313523466,0.6879499413226193
-48.699068,-22.82203,train,5.594969012350498E-4,86.26930807367054,0.8890723208120177
-47.96141,-22.530255,train,3.0654868674345043E-4,48.08331041845049,0.7002378431819725
-49.00094,-22.701441,train,5.145206775717777E-4,81.99497989360731,0.867624927636815
-43.460742,-22.756132,train,6.150664350126056E-4,90.17863463723194,0.9108353359315036
-84.327909,9.982252,train,4.2928083588476124E-4,71.26365296496013,0.8149473912231657
-88.985657,13.835482,train,4.148608384487797E-4,68.46854188117473,0.8041572310086272
-88.98207,13.741312,train,3.979215096957363E-4,65.49242596943924,0.7906755720220129
-88.703673,13.433413,train,2.71720921145824E-4,42.260137209146336,0.6562667810272099
-88.577065,18.260667,train,3.5203873074279006E-4,56.50777930428389,0.7493120131374775
-88.60121,18.237124,train,3.5760141869666223E-4,57.47543022426917,0.7547330559310959
-88.49765,17.189877,train,4.3117505859398394E-4,71.50670111035951,0.8163198961848784
-79.91927,22.49372,train,3.3372193348559794E-4,53.114564466467,0.7306003763616729
-80.443778,22.159975,train,3.658000658230985E-4,59.26610429441082,0.7625099541417374
-81.953482,22.892653,train,3.222929976314567E-4,51.271782041144554,0.71822392701923
-86.872215,12.431553,train,4.0137773198293435E-4,65.95749453245666,0.793499662211686
-6.461,41.350144,train,3.97374468327079E-4,65.28650066495054,0.7902250560065329
-86.236174,12.446468,train,3.030586130035817E-4,47.242453159809834,0.6960978798727955
-86.077172,12.145605,train,2.3314725581462687E-4,35.49627052886505,0.6000001954678479
-86.268194,12.124615,train,3.3794831086950215E-4,53.88426507526482,0.7350381652357133
-86.36302,13.085114,train,4.0807990419113017E-4,67.39953618664316,0.7988679083800854
-86.459209,13.472601,train,3.485509578173527E-4,55.890591181205075,0.7458521028261664
-86.682222,13.27,train,4.0448309909846595E-4,66.47057104594731,0.7960045569386413
-89.398528,18.806656,train,4.11356977202676E-4,67.91840414798943,0.8014417215605518
-100.901681,29.023806,train,2.497075911564177E-4,38.12610859422379,0.6252045756624184
146.921099,-31.253218,train,1.4837548369987596E-4,21.752077770620993,0.4418513606444655
144.785153,-37.471308,train,5.628580515057635E-4,86.65242449125624,0.8905280004030646
-80.342198,27.499208,train,1.942658483437519E-4,29.318614639901522,0.5339598715668676
-84.387982,33.748995,train,5.055427859200964E-4,81.40190327876758,0.862870829583269
-79.0193,35.759573,train,5.430669236653827E-4,84.83200203171789,0.8816732520750707
-81.163725,33.836081,train,1.5117178034498662E-4,22.20320765560229,0.4479516737791993
-119.417932,36.778261,train,8.890621877103803E-5,11.788245902256,0.2948960369284954
-85.602364,44.314844,train,5.3866781900497455E-5,6.556635125697436,0.19079391384030142
-77.194525,41.203322,train,8.60597686407892E-4,97.145478207496,0.9660284537311701
-82.907123,40.417287,train,6.729196291003682E-4,92.64439111573263,0.928969015648466
-89.398528,40.633125,train,6.234989571962504E-4,90.66550224438382,0.9137418803615398
-74.405661,40.058324,train,1.8444399555683042E-4,27.44230120640267,0.5156186195948966
-94.6859,46.729553,train,9.148115969791989E-5,12.231297284577698,0.3019955410699251
-76.641271,39.045755,train,4.95463182426161E-4,80.5392512993054,0.8573295898305696
-91.831833,37.964253,train,5.047153425191411E-4,81.28190940431138,0.8624241689244049
-74.005973,40.712775,train,0.0015536956184103883,99.51536476254356,0.9977709365408023
-73.087749,41.603221,train,6.190630588126807E-4,90.50007729026147,0.9122249140685194
-78.656894,37.431573,train,4.7070493725089203E-4,77.17044133772941,0.8427495999724641
-99.901813,31.968599,train,2.024032292415323E-4,30.29866997091171,0.5486283532857184
-86.134902,40.267194,train,3.6405788390928E-4,59.00556527919268,0.7608782937447267
-91.962333,30.984298,train,2.566236646757659E-4,39.311542861335816,0.6352546256992019
-98.484246,39.011902,train,1.3884930343159582E-4,20.113693442744346,0.42055884471678373
-86.580447,35.517491,train,5.596420207451726E-4,86.28352151513958,0.8891355685659423
-97.092877,35.007752,train,2.6350343149580095E-4,40.393318462489084,0.6449845329091586
-116.576504,53.933271,train,2.2924683595246262E-5,2.250791415144019,0.08615674840730714
-66.461916,46.565316,train,1.2877296707160138E-4,18.395533440882584,0.39715200226902025
-121.815931,49.37641,train,3.679579288805043E-5,4.057673494006712,0.13464116322217679
-122.30447,49.050438,train,1.064471167243855E-4,14.686299273740941,0.34186647573819984
-122.598398,49.219323,train,1.115129762667626E-4,15.443106404745146,0.35483989025688223
-98.468744,49.128798,train,2.53245809625714E-5,2.519985449161968,0.09473544108455034
-74.451222,45.017095,train,5.151568792176723E-4,82.04674641017198,0.8679554960770952
-74.113966,45.036537,train,1.8864623479249818E-4,28.342713700509588,0.5235525819485424
-73.899632,45.044091,train,5.194990247353029E-4,82.4519789140416,0.8701897244432057
-73.569748,45.235223,train,7.056662929887814E-4,93.92233345249026,0.9375467278747804
-82.734714,42.163944,train,4.929107021433312E-4,80.28537109079114,0.855891189893869
-83.036363,42.314937,train,8.071339112996072E-4,96.21421835074746,0.9580851115515285
-82.918148,42.035559,train,5.31518760116718E-4,84.18284123910811,0.876179214075549
-74.87333,45.122755,train,6.18110590920009E-4,90.41112944283095,0.9118957306703807
-80.201173,44.079119,train,1.91777412509563E-4,28.900199091909503,0.5293797356811445
-79.977449,44.26801,train,1.5981223763028528E-4,23.500103777037186,0.46638331717837445
-79.941655,44.125417,train,3.0641547099082787E-4,48.0639832360396,0.7000808613845191
-79.290213,43.058164,train,5.504392503891404E-4,85.77242374143638,0.8850524551848494
-81.999837,42.338015,train,4.982098906521198E-4,80.832162688451,0.8588614096935812
-79.084944,43.089558,train,6.624562260266042E-4,92.04304448952168,0.9259871767574335
-80.413627,42.796723,train,4.165763683102878E-4,68.86119766882722,0.805473200476297
-82.191038,42.404803,train,5.498592952989168E-4,85.69362353411132,0.8847901587941074
22.937506,-30.559482,train,6.008884413692705E-5,7.4659640105507155,0.2103416991841306
24.684866,-22.328474,train,1.1448910427998075E-4,15.863891287199294,0.36234202657867265
29.154857,-19.015438,train,1.5696509248870302E-4,22.956343210093884,0.46037885283840774
27.849332,-13.133897,train,4.65939020101593E-4,76.2745581002881,0.8397764618025011
17.873887,-11.202692,train,3.2150653064887103E-4,51.021134788950626,0.7173516404699269
34.888822,-6.369028,train,1.5698761401433268E-4,22.960438561126217,0.460426613547375
32.290275,1.373333,train,3.577648898954487E-4,57.50628107214585,0.7548905789347293
37.906193,-0.023559,train,9.244897315676448E-5,12.360003635698552,0.3046454282985114
40.489673,9.145,train,1.2817116077446406E-4,18.260727090375592,0.3957244847184448
39.782334,15.179384,train,3.690254274786452E-5,4.07128629527863,0.13500413734585548
-1.023194,7.946527,train,1.4016478642756654E-4,20.325787995773627,0.4235468105832949
-14.452362,14.497401,train,1.4575507826316982E-5,1.2906263311758583,0.05567335713078925
8.675277,9.081999,train,3.2198744542885535E-4,51.174402466820865,0.717885353072954
-15.180413,11.803749,train,2.2703122938004053E-4,34.60385017209306,0.5902690877309458
16.0595888888889,38.5132666666667,train,5.023311720298397E-4,81.09920205812831,0.861129022314389
16.097375,38.4485472222222,train,4.0644045367804965E-4,67.0226277040154,0.797567790373434
15.8949,38.4256888888889,train,3.331314547353488E-4,53.009536237602106,0.7299744712580759
16.2561472222222,39.2889638888889,train,1.570492341093867E-4,22.971643659929978,0.4605572677896994
16.261825,39.1243333333333,train,1.8485293158582066E-4,27.522358559433894,0.5163964718050662
16.4665777777778,38.4166861111111,train,4.367895166811994E-4,72.26902866635119,0.8203284761856653
-94.218414,35.97121,train,4.5017654332114203E-4,74.42785617253426,0.8295370435019478
-88.19657,30.684572,train,9.259087646319944E-4,97.76230091413109,0.9737190469536818
-97.69127,30.239513,train,4.060601767066886E-4,66.90775477204086,0.7972650241443686
-76.2502,40.041992,train,8.027269290506958E-4,96.06217359632376,0.95735282809562
-95.393036,29.857273,train,0.0011120655338832436,98.85008971469948,0.987355398242236
-96.77843,32.766987,train,0.0017094991125110718,99.56306102443439,0.9987916464233113
-90.130295,42.65558,train,3.913103443515581E-4,63.79174982060369,0.7851655238273119
-91.09318,30.544003,train,4.16723654488919E-4,68.88213684495777,0.8055857695166966
-82.36584,27.184385,train,1.4532730731007395E-4,21.314752686772504,0.43512473710915156
-90.03623,29.5033,train,0.001048105955333299,98.54776784936654,0.9837417950205659
-81.63298,33.550014,train,1.6378421888500663E-4,24.08736342807014,0.4746485385276219
-82.34957,27.90659,train,3.4668734798407643E-4,55.52094280512625,0.7439838479494609
