Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.88965E-11,0.000000003,0.000000074,0.999901147,0,0
2.66491E-11,0.00000001,0.000000105,0.999604587,0,0
3.2664E-11,0.000000028,0.000000128,0.999011467,0,0
4.43605E-11,0.000000102,0.000000174,0.997133254,0,0
6.32946E-11,0.000000254,0.000000249,0.994464215,0,0
1.35116E-10,0.00000101,0.000000531,0.986753658,0,0
2.9135E-10,0.000002513,0.000001145,0.979537367,0,0
9.28833E-10,0.000010005,0.00000365,0.966192171,0,0
1.96492E-9,0.000025121,0.000007722,0.955812574,0,0
3.19573E-9,0.000050119,0.000012559,0.946124951,0,0
5.10638E-9,0.000100416,0.000020068,0.933965994,0,0
1.12478E-8,0.000250385,0.000044204,0.914986161,0,0
2.24664E-8,0.00050223,0.000088291,0.899268486,0,0
4.48375E-8,0.001002646,0.0001762,0.883946224,0,0
1.11444E-7,0.002509643,0.000437888,0.863582444,0,0
1.85945E-7,0.00500217,0.000730515,0.846381969,0,0
3.31463E-7,0.010007283,0.001301833,0.826710162,0,0
6.49933E-7,0.025008857,0.002551039,0.795472519,0,0
1.09511E-6,0.050009602,0.004294638,0.766903915,0,0
1.95356E-6,0.100129471,0.007648289,0.733096085,0,0
3.31143E-6,0.200239529,0.012929917,0.695136418,0,0
4.42651E-6,0.300382348,0.01724617,0.669533412,0,0
5.31705E-6,0.400115838,0.0206797,0.649268486,0,0
6.31817E-6,0.500410611,0.024525258,0.632265718,0,0
7.42307E-6,0.60031159,0.028751942,0.617931989,0,0
8.81364E-6,0.700444477,0.034045402,0.605773033,0,0
9.29205E-6,0.750275513,0.035859886,0.600336101,0,0
9.7516E-6,0.800721407,0.03759962,0.595096876,0,0
1.07503E-5,0.900562886,0.041369572,0.585508106,0,0
1.17162E-5,1.000241682,0.045001743,0.576710162,0,0
1.2755E-5,1.100078299,0.048892746,0.568703045,0,0
1.38037E-5,1.200877741,0.052804441,0.561190194,0,0
1.46611E-5,1.300579297,0.05599082,0.554270463,0.008333333,0
1.54767E-5,1.400013087,0.059012111,0.547746145,0.008333333,0
1.62961E-5,1.500023128,0.062037256,0.541518387,0.008333333,0
1.86928E-5,1.751083496,0.07083103,0.527184658,0.008333333,0
2.09194E-5,2.000954634,0.078926475,0.514729142,0.008333333,0
2.29247E-5,2.250793459,0.086156748,0.503459866,0.008333333,0
2.5175E-5,2.500853715,0.094203035,0.493179122,0.016666667,0
2.71329E-5,2.751273432,0.101146213,0.483689205,0.025,0
2.90329E-5,3.001155102,0.107832992,0.474891261,0.025,0
3.11004E-5,3.251043926,0.115052955,0.466686437,0.025,0
3.27192E-5,3.502707655,0.120665306,0.458877026,0.025,0
3.45647E-5,3.751656987,0.127020119,0.451561882,0.025,0
3.63682E-5,4.003146612,0.133185661,0.444543298,0.025,0
3.83318E-5,4.253545972,0.13984918,0.437920127,0.041666667,0
4.02495E-5,4.501554532,0.146307704,0.431692369,0.041666667,0
4.20235E-5,4.752673056,0.152239018,0.425662317,0.041666667,0
4.36646E-5,5.000853373,0.157689192,0.419928826,0.041666667,0
4.56069E-5,5.251479527,0.164094382,0.414393041,0.041666667,0
4.69827E-5,5.501467252,0.168601954,0.409054962,0.041666667,0
4.85534E-5,5.754692437,0.173718191,0.403815737,0.041666667,0
5.04973E-5,6.002256703,0.180006852,0.398873072,0.041666667,0
5.21582E-5,6.254502151,0.185341936,0.394029261,0.041666667,0
5.35292E-5,6.503238468,0.189719705,0.389383155,0.041666667,0
5.51095E-5,6.753200738,0.194736451,0.384835904,0.05,0
5.64474E-5,7.004314041,0.198959392,0.380387505,0.05,0
5.85964E-5,7.251939793,0.20569635,0.376136813,0.05,0
6.03379E-5,7.501679911,0.211114363,0.371984974,0.058333333,0
6.24532E-5,7.75355847,0.217645336,0.367931989,0.058333333,0
6.4324E-5,8.000118303,0.223376533,0.36407671,0.058333333,0
6.64953E-5,8.255476446,0.22997546,0.360221431,0.058333333,0
6.84194E-5,8.505105267,0.235776517,0.356563859,0.058333333,0
6.98018E-5,8.754197401,0.239917112,0.35300514,0.058333333,0
7.17015E-5,9.002136735,0.2455707,0.349545275,0.058333333,0
7.35038E-5,9.25675543,0.250895637,0.346085409,0.058333333,0
7.51779E-5,9.501804518,0.2558081,0.34282325,0.058333333,0
7.63307E-5,9.751851706,0.259172043,0.339561091,0.058333333,0
7.79381E-5,10.006839631,0.263837303,0.336298932,0.058333333,0
7.95014E-5,10.250781788,0.268346487,0.33323448,0.058333333,0
8.13525E-5,10.500901395,0.273649836,0.330170028,0.058333333,0
8.28162E-5,10.755099249,0.277816283,0.327105575,0.058333333,0
8.46998E-5,11.006233342,0.283142754,0.324139976,0.058333333,0
8.60807E-5,11.253662582,0.287022466,0.321273231,0.058333333,0
8.73114E-5,11.504853196,0.290462712,0.318406485,0.058333333,0
8.86703E-5,11.751420347,0.294242105,0.315638592,0.058333333,0
9.02776E-5,12.002310578,0.298686197,0.3128707,0.066666667,0
9.16181E-5,12.257351255,0.302371219,0.310102807,0.075,0
9.36439E-5,12.507633974,0.307903295,0.307433768,0.083333333,0
9.50253E-5,12.75274507,0.311650483,0.304863582,0.083333333,0
9.67738E-5,13.001824232,0.3163645,0.302293397,0.083333333,0
9.78697E-5,13.255094811,0.319302515,0.299723211,0.083333333,0
9.9657E-5,13.501517877,0.324067145,0.297251878,0.083333333,0
1.00798E-4,13.751780871,0.327091552,0.294780546,0.083333333,0
1.02475E-4,14.005691257,0.331512521,0.292309213,0.083333333,0
1.04207E-4,14.253603344,0.336047843,0.289936734,0.083333333,0
1.05623E-4,14.505464311,0.339731231,0.287564255,0.083333333,0
1.06786E-4,14.760660032,0.342743033,0.285191775,0.091666667,0
1.08597E-4,15.008366516,0.347403139,0.282918149,0.091666667,0
1.0993E-4,15.259770476,0.350814739,0.280644524,0.091666667,0
1.12038E-4,15.5039132,0.356170636,0.278469751,0.1,0
1.13865E-4,15.752870618,0.360775805,0.276294978,0.1,0
1.15283E-4,16.005115818,0.364328945,0.274120206,0.108333333,0
1.16913E-4,16.26061167,0.368386965,0.271945433,0.108333333,0
1.18603E-4,16.508059659,0.372569293,0.269869514,0.108333333,0
1.20093E-4,16.758789312,0.376231368,0.267793594,0.108333333,0
1.21663E-4,17.000501283,0.380070329,0.265816528,0.108333333,0
1.23303E-4,17.257684304,0.384051861,0.263740609,0.108333333,0
1.24551E-4,17.505463525,0.387064993,0.261763543,0.108333333,0
1.25718E-4,17.755861712,0.389870075,0.259786477,0.108333333,0
1.26985E-4,18.008797812,0.392900619,0.257809411,0.108333333,0
1.28129E-4,18.251282955,0.395625041,0.255931198,0.108333333,0
1.29278E-4,18.508662277,0.398347956,0.253954132,0.125,0
1.31008E-4,18.755764518,0.402424851,0.252075919,0.125,0
1.32404E-4,19.006121426,0.405692635,0.250197707,0.125,0
1.34258E-4,19.259464566,0.410008873,0.248319494,0.125,0
1.35844E-4,19.502700634,0.413675014,0.246540134,0.125,0
1.36941E-4,19.761950954,0.416196633,0.244661922,0.125,0
1.38225E-4,20.00961447,0.419134836,0.242882562,0.125,0
1.39725E-4,20.259682708,0.422549879,0.241103203,0.133333333,0
1.41408E-4,20.512658226,0.426355907,0.239323843,0.141666667,0
1.42653E-4,20.754329717,0.42915696,0.237643337,0.141666667,0
1.44081E-4,21.012235905,0.4323501,0.235863978,0.141666667,0
1.4495E-4,21.258071053,0.434285998,0.234183472,0.141666667,0
1.46598E-4,21.505644662,0.43793854,0.232502966,0.15,0
1.48406E-4,21.756308598,0.441919147,0.230822459,0.158333333,0
1.49707E-4,22.009619448,0.4447645,0.229141953,0.158333333,0
1.51531E-4,22.250682821,0.448731561,0.227560301,0.166666667,0
1.53505E-4,22.510000424,0.452990571,0.225879794,0.166666667,0
1.5587E-4,22.757209802,0.458050691,0.224298142,0.166666667,0
1.57249E-4,23.007969416,0.460980533,0.222716489,0.191666667,0
1.58768E-4,23.261071099,0.464189432,0.221134836,0.191666667,0
1.59812E-4,23.50006633,0.466383317,0.219652036,0.191666667,0
1.61445E-4,23.757403107,0.469796548,0.218070384,0.2,0
1.63439E-4,24.001666408,0.473936026,0.216587584,0.2,0
1.64496E-4,24.264055733,0.476116222,0.215005931,0.208333333,0
1.65985E-4,24.51213411,0.479172296,0.213523132,0.208333333,0
1.67402E-4,24.762285185,0.482064431,0.212040332,0.208333333,0
1.69098E-4,25.014632262,0.485506335,0.210557533,0.208333333,0
1.70226E-4,25.252054304,0.4877823,0.209173586,0.208333333,0
1.71579E-4,25.508571638,0.490498994,0.207690787,0.208333333,0
1.73573E-4,25.767324414,0.494474565,0.206207987,0.208333333,0
1.74726E-4,26.010972176,0.49676085,0.204824041,0.208333333,0
1.7598E-4,26.256673912,0.499235174,0.203440095,0.208333333,0
1.7763E-4,26.504482918,0.502471351,0.202056149,0.208333333,0
1.79746E-4,26.754932742,0.506592119,0.200672202,0.208333333,0
1.82529E-4,27.008588001,0.511958817,0.199288256,0.208333333,0
1.83539E-4,27.264905101,0.513892626,0.19790431,0.208333333,0
1.8476E-4,27.504244005,0.516220657,0.196619217,0.225,0
1.86092E-4,27.763882171,0.518746579,0.195235271,0.233333333,0
1.86988E-4,28.006548533,0.520437611,0.193950178,0.233333333,0
1.88298E-4,28.250462733,0.522900956,0.192665085,0.233333333,0
1.89296E-4,28.514843167,0.524768132,0.191281139,0.241666667,0
1.90996E-4,28.7618989,0.527931915,0.189996046,0.241666667,0
1.92405E-4,29.011274189,0.530538816,0.188710953,0.258333333,0
1.93703E-4,29.262123934,0.532927778,0.18742586,0.258333333,0
1.9623E-4,29.515748228,0.537544216,0.186140767,0.266666667,0
1.98998E-4,29.753301593,0.542547057,0.184954527,0.266666667,0
2.00973E-4,30.013418707,0.546083199,0.183669435,0.266666667,0
2.02079E-4,30.255161963,0.548053676,0.182483195,0.266666667,0
2.04046E-4,30.519111788,0.551533362,0.181198102,0.275,0
2.05347E-4,30.764903016,0.55382,0.180011862,0.275,0
2.07195E-4,31.012620235,0.557049151,0.178825623,0.275,0
2.08658E-4,31.262107008,0.559589367,0.177639383,0.275,0
