X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
15.63825,38.21704,test,0.002375119873768643,91.67206278753014,0.8517077424464461
15.63825,38.21704,test,0.002375119873768643,91.67206278753014,0.8517077424464461
15.63825,38.21704,test,0.002375119873768643,91.67206278753014,0.8517077424464461
15.63825,38.21704,test,0.002375119873768643,91.67206278753014,0.8517077424464461
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.11544,38.45738,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.08036,38.49217,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
14.97775,37.30963,test,3.617230870705147E-4,40.520304661221466,0.4665834325364651
14.97775,37.30963,test,3.617230870705147E-4,40.520304661221466,0.4665834325364651
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
