Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.14743E-13,0.000000001,0.000000002,0.998220641,0,0
1.73334E-12,0.000000003,0.000000005,0.997133254,0,0
5.5723E-12,0.00000001,0.000000015,0.995057335,0,0
9.07127E-12,0.000000025,0.000000024,0.992981416,0,0
1.84144E-11,0.000000101,0.000000049,0.987247924,0,0
3.60259E-11,0.000000251,0.000000096,0.981613286,0,0
8.51824E-11,0.000001005,0.000000226,0.96915777,0,0
1.73999E-10,0.000002515,0.000000462,0.957295374,0,0
6.78744E-10,0.00001006,0.000001801,0.938117833,0,0
1.50113E-9,0.000025103,0.000003983,0.923882958,0,0
2.72579E-9,0.00005003,0.000007232,0.912119415,0,0
4.59589E-9,0.000100139,0.000012193,0.898477659,0,0
9.40775E-9,0.000250273,0.000024959,0.876828786,0,0
1.69516E-8,0.00050111,0.000044972,0.857552392,0,0
2.96388E-8,0.001002,0.000078629,0.835606959,0,0
7.38004E-8,0.002501441,0.000195774,0.805258996,0,0
1.42582E-7,0.005012526,0.0003782,0.781633057,0,0
2.7015E-7,0.010012214,0.000716456,0.757117438,0,0
5.73321E-7,0.025003261,0.001519874,0.721035983,0,0
1.03554E-6,0.050004485,0.002743539,0.689402926,0,0
1.72754E-6,0.100038227,0.004572695,0.653024911,0,0
2.98188E-6,0.200280427,0.007879755,0.610122578,0.008333333,0
4.09413E-6,0.300141444,0.010803023,0.58204824,0.008333333,0
5.03137E-6,0.400447868,0.013259611,0.560300514,0.008333333,0
5.92891E-6,0.500136998,0.015606438,0.542309213,0.008333333,0
6.90372E-6,0.600648831,0.018148976,0.526789245,0.008333333,0
7.92212E-6,0.700651394,0.02079818,0.513444049,0.008333333,0
8.46636E-6,0.750657686,0.022211017,0.507413998,0.008333333,0
8.96331E-6,0.800502487,0.023499293,0.501779359,0.008333333,0
9.81204E-6,0.900689537,0.025695611,0.491202056,0.008333333,0
1.0845E-5,1.0007894,0.028362102,0.481613286,0.008333333,0
1.18708E-5,1.100848056,0.031002738,0.472914195,0.008333333,0
1.28765E-5,1.200031466,0.03358463,0.465005931,0.008333333,0
1.37476E-5,1.301361562,0.035815572,0.45749308,0.008333333,0
