X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.648064,-22.734286,train,3.319937935645909E-4,52.60251064597995,0.7173989742015383
-48.612387,-23.106709,train,4.4721783113160963E-4,66.31344128395467,0.8177387540339817
-48.444165,-22.884181,train,4.0500044198154E-4,61.67690282013656,0.7859649825386698
-46.499779,-23.709942,train,3.655020053994355E-4,57.056003964811545,0.7512399877392135
-48.131024,-22.788382,train,3.7909172558143236E-4,58.69507880731718,0.7637808495618115
-48.699068,-22.82203,train,4.1447825308719966E-4,62.61579250474835,0.7935490651605724
-47.96141,-22.530255,train,3.3837770619048755E-4,53.358308298199,0.7241834339769038
-49.00094,-22.701441,train,4.22275342128558E-4,63.760123019444265,0.7995863425282228
-43.172896,-22.906847,train,5.936238457400989E-4,78.08807701049994,0.8956079751641585
-43.460742,-22.756132,train,5.410957337506783E-4,75.20164705495964,0.8725021966284033
-84.327909,9.982252,train,1.2464176225888182E-4,18.58197768008985,0.3777685583833609
-85.413051,11.066564,train,1.642505620777565E-4,26.470230078750767,0.4648521666945381
-85.63064,11.070827,train,1.4084373480451726E-4,22.10500107450728,0.41498350157049624
-88.985657,13.835482,train,9.745438745836881E-5,13.109813698745564,0.3099254647258709
-88.98207,13.741312,train,1.0449371787241003E-4,14.289792282292852,0.32817040809990905
-88.703673,13.433413,train,8.083225969965142E-5,9.83960797523423,0.2648526301118106
-88.142559,18.354812,train,3.4818786623151633E-4,54.43638390220665,0.7342930250226642
-88.396754,18.40308,train,3.5541253663414006E-4,55.46703452040187,0.7415005085709871
-88.577065,18.260667,train,3.5539618127360275E-4,55.46424330668114,0.7414844149434632
-88.60121,18.237124,train,3.60639715387348E-4,56.40866442814299,0.7465930461002506
-88.49765,17.189877,train,2.3291387229431012E-4,40.00728682921528,0.5879357494029738
-80.443778,22.159975,train,3.2703384028682803E-4,51.92909924806203,0.7120128286488583
-81.532215,23.03034,train,4.1073201567295113E-4,62.30291300809994,0.7905840089164373
-82.366596,23.113592,train,4.948238149770499E-4,70.81462831013911,0.8479467061538898
-81.953482,22.892653,train,2.9155389379865207E-4,48.27140875033204,0.6703706875415711
-82.911803,22.816568,train,5.308531657779864E-4,74.36618801016112,0.8674331558791731
-86.872215,12.431553,train,8.253688463168332E-5,10.155878372963345,0.2696072482307853
-6.461,41.350144,train,2.0903264104077366E-4,35.51403698472,0.548722658273662
-86.236174,12.446468,train,1.3044610434297948E-4,19.94043243436541,0.39136535979247644
-86.05296,11.955006,train,1.1419055300919199E-4,16.472948254411065,0.3525159462950592
-86.077172,12.145605,train,1.2308255089316707E-4,18.19311470698281,0.37406459250873514
-86.268194,12.124615,train,1.1065893144265415E-4,15.652676487130512,0.3437530793000325
-86.36302,13.085114,train,1.97097377348782E-4,33.590863379092994,0.5277478146840908
-86.459209,13.472601,train,2.3850005723967895E-4,40.96990221186025,0.5966052028489017
-86.682222,13.27,train,2.2073590258246166E-4,37.81243461029881,0.5683849212964824
-89.398528,18.806656,train,4.0154793390043933E-4,61.20851161759567,0.7831336102197346
-100.901681,29.023806,train,1.0557101239640395E-4,14.549267493607418,0.33091972022752525
146.921099,-31.253218,train,1.0378076351699126E-4,14.15943882115292,0.32634470185566455
144.785153,-37.471308,train,3.4998487281137565E-4,54.8263813376948,0.7361043181746213
-80.342198,27.499208,train,6.058273999197933E-4,78.95509278356731,0.9003463163678888
-84.387982,33.748995,train,7.052503436290926E-4,87.00205086797158,0.9317449019945728
-79.0193,35.759573,train,8.391825016420556E-4,93.81778047416131,0.9590051889755621
-119.417932,36.778261,train,1.895459309565335E-4,31.950124973102042,0.5139763093689522
-85.602364,44.314844,train,3.6441119181478116E-4,56.876107025331784,0.7502049560297765
-77.194525,41.203322,train,7.673254358376928E-4,90.55215814256677,0.9461088576143895
-82.907123,40.417287,train,8.863303611770405E-4,96.71734326459583,0.9657399713519603
-89.398528,40.633125,train,8.33170021933186E-4,93.50683086195403,0.9580561538566797
-74.405661,40.058324,train,8.690070398243612E-4,95.20265821387999,0.963404702121805
-94.6859,46.729553,train,2.509367446237812E-4,43.149884848895326,0.6152568200333268
-76.641271,39.045755,train,9.143819165668064E-4,97.7567690332827,0.9692096180302953
-91.831833,37.964253,train,9.647951224101489E-4,99.29525685487056,0.9745858321721074
-74.005973,40.712775,train,8.81080332489149E-4,96.25852793233524,0.9650484323069833
-73.087749,41.603221,train,6.57130160101771E-4,83.2959499227902,0.9180245835175447
-78.656894,37.431573,train,9.27663066903557E-4,98.11430652140963,0.9707275067935461
-99.901813,31.968599,train,3.212053648514411E-4,51.19699387328108,0.7055521934111058
-86.134902,40.267194,train,9.876236402478573E-4,99.58802521129515,0.976700984678549
-91.962333,30.984298,train,5.321204808390635E-4,74.50339471325302,0.8680711152680682
-98.484246,39.011902,train,4.104948447218339E-4,62.285046410195974,0.7903948669066436
-86.580447,35.517491,train,7.020474625405125E-4,86.67172762190881,0.930907668512848
-97.092877,35.007752,train,6.152063868802881E-4,79.66122756571211,0.9038412638871689
-155.073765,19.653754,train,4.8959070997737125E-6,0.367827805828747,0.01846346888120154
-155.665857,19.542915,train,3.336288461679837E-5,3.3586585644768228,0.11926130119748801
-116.576504,53.933271,train,2.1635776757687876E-5,2.1292378549924815,0.07905558174907634
-66.461916,46.565316,train,2.298141436531286E-4,39.56136158817909,0.5830450174602755
-121.815931,49.37641,train,7.62749838668469E-5,9.120945300728405,0.2519887303621584
-122.30447,49.050438,train,9.830137189288634E-5,13.26654062856307,0.31214668764642306
-122.598398,49.219323,train,1.0483265560185282E-4,14.37976451102231,0.3290366108018524
-98.468744,49.128798,train,9.106877300206072E-5,11.81498639907402,0.29294662150927797
-74.451222,45.017095,train,6.995737989068741E-4,86.50951628438168,0.9302540304377068
-74.113966,45.036537,train,6.933739898282996E-4,86.08798706378396,0.9285884997392645
-73.899632,45.044091,train,6.894643487709872E-4,85.56990336732923,0.9275178159673187
-73.569748,45.235223,train,6.885275767177492E-4,85.46383949196233,0.9272588991034123
-82.885759,42.311797,train,9.125607577407911E-4,97.62481543045172,0.9689954327210321
-74.87333,45.122755,train,6.73164637670639E-4,83.99466270190646,0.9228782842076129
-80.201173,44.079119,train,3.320376234467938E-4,52.61078670320377,0.7174461184179353
-82.040714,43.052709,train,7.187045209082187E-4,87.52817376103883,0.9351524314022385
-79.977449,44.26801,train,4.6882955674760904E-4,68.60639334846974,0.8321321553386061
-79.941655,44.125417,train,4.5407175197604964E-4,67.16231880258967,0.8224323009540897
-79.290213,43.058164,train,7.629458038865543E-4,90.32471384216838,0.9452029150198997
-82.233038,42.240958,train,0.0010234311429758525,99.82260548814023,0.9796697184064818
-81.999837,42.338015,train,9.413092013730813E-4,98.62232354972708,0.9722092038975818
-79.084944,43.089558,train,8.43237404988475E-4,94.08474703472112,0.9596330777129893
-80.413627,42.796723,train,7.02077084910588E-4,86.67367011574646,0.9309154586621027
-82.191038,42.404803,train,9.667117076458035E-4,99.31983644051775,0.9747705638742774
22.937506,-30.559482,train,1.905774689228743E-5,1.8540701790091865,0.06997372562404947
24.684866,-22.328474,train,8.922914028278015E-5,11.389474813000703,0.28797812035803183
29.154857,-19.015438,train,1.6667548679956046E-4,26.915339727286764,0.46976904928221186
27.849332,-13.133897,train,1.1071822107205483E-4,15.668003342177913,0.3439011665337257
17.873887,-11.202692,train,1.3315744281550306E-4,20.47934545406815,0.39761452283097454
34.888822,-6.369028,train,1.1705417245510416E-4,16.981488577479272,0.3595353494324144
32.290275,1.373333,train,6.268432647115029E-4,80.5392952840374,0.9080076810118376
37.906193,-0.023559,train,1.843822667611402E-4,30.875925126469028,0.504328890911539
40.489673,9.145,train,3.5152005054773583E-4,55.02436858083281,0.7376419177800879
-1.023194,7.946527,train,1.923904067972101E-4,32.56328986130467,0.5192102800872722
-14.452362,14.497401,train,8.425694691006307E-5,10.429781410082214,0.2743737556947665
8.675277,9.081999,train,8.27586351435601E-5,10.205372333967107,0.2702235003418396
20.939444,6.611111,train,1.9783783760623396E-4,33.76881936764853,0.5290769966794944
-15.180413,11.803749,train,2.715083417674195E-5,2.70580817688955,0.09818727959351747
15.827659,-0.228021,train,4.93362387785501E-4,70.52389959236642,0.8470984985790299
21.758664,-4.038333,train,3.958301812916988E-4,60.537694644654884,0.7783619131440227
16.0595888888889,38.5132666666667,train,4.163764906981969E-4,62.82893779548383,0.7950354113535725
15.8949,38.4256888888889,train,4.168115675967978E-4,62.88058728934896,0.7953745723504435
15.9357777777778,38.5540361111111,train,4.2235489199122177E-4,63.7736373519232,0.7996470191801124
16.2213055555556,39.1351194444444,train,4.4084506947495214E-4,65.4726181855448,0.8132634685258238
16.2561472222222,39.2889638888889,train,3.388539800147888E-4,53.41216735732554,0.7246830128483089
16.261825,39.1243333333333,train,3.257277085665894E-4,51.77647119044792,0.710577468859964
16.4665777777778,38.4166861111111,train,4.0587858747494253E-4,61.754237350168104,0.7866792260150692
-88.19657,30.684572,train,4.5897337999310566E-4,67.47281658941931,0.8257146119910814
-97.69127,30.239513,train,8.437280805793336E-4,94.17135827907111,0.9597084020285668
-76.2502,40.041992,train,9.38552149770996E-4,98.46819487989619,0.9719160151092873
-95.393036,29.857273,train,7.391645619549426E-4,88.78345286184116,0.940011120245432
-96.77843,32.766987,train,7.952500381027849E-4,92.06552525713039,0.9515432130593633
-90.130295,42.65558,train,5.018881114698617E-4,71.76616907441776,0.8519809242654861
-91.09318,30.544003,train,5.410035044023266E-4,75.19786768337646,0.8724574285256353
-82.36584,27.184385,train,4.531462822646814E-4,67.00280205967861,0.8218056698179661
-90.03623,29.5033,train,4.374268296733193E-4,65.14853314549386,0.8108178941596804
-81.63298,33.550014,train,7.627632121162918E-4,90.29199218455803,0.9451648163162106
-82.34957,27.90659,train,5.059998202746208E-4,72.20940040635172,0.8542795406817039
-92.06417,30.206507,train,4.910254532875802E-4,70.28464652840479,0.8457323059045905
-98.52015,29.448671,train,4.545592505390954E-4,67.251505656263,0.8227614973210826
-80.49905,25.610495,train,4.4119106412620067E-4,65.50335266797539,0.8135092410502187
151.445761,-33.083056,train,7.837988274630773E-4,91.40329303063933,0.9493843448375091
-97.845974,30.159709,train,8.272231158128869E-4,93.25703919455808,0.9570958587865117
-87.793647,33.334841,train,5.836057275872465E-4,77.54992418081201,0.8915502653782593
-81.940269,41.016177,train,8.830098654495089E-4,96.47198671270854,0.965304199933195
30.25,-29.333333,train,2.9562894655448153E-4,48.84964252226759,0.6754442819488002
-98.0,26.05,train,5.098328799192395E-4,72.63106431481509,0.8563902202922955
-98.1,26.05,train,2.893505659158668E-4,47.789718697194715,0.6675945049629416
-97.3,26.22,train,5.264289760036674E-4,74.09160066381206,0.8651817630848372
14.97775,37.30963,train,2.3828991629635916E-4,40.93496833117429,0.5962824015395648
16.07572,37.99394,train,3.511527898034665E-4,54.97700407016507,0.7372748948752479
-89.63703,13.7172,train,9.048661149810857E-5,11.705529371809007,0.2913780743582426
128.74644,35.50376,train,3.074268080005576E-4,50.27505577959329,0.6896970103392988
-80.37422,22.619,train,3.305761608820538E-4,52.37100019822583,0.7158698937027703
-101.31312,27.92786,train,1.4095709335175448E-4,22.127484804334138,0.4152358782969834
-99.28885,25.22417,train,3.5128340154133976E-4,54.99384867212257,0.7374054808214374
-99.63158,24.16422,train,4.0017767679188056E-4,61.01555095544655,0.7819995189202069
140.71546,-34.16324,train,1.4882472376048026E-5,1.3839456881224734,0.05507474502884291
140.68563,-36.95174,train,2.4826491918041136E-4,42.82837138293345,0.6113239470405216
115.68065,-32.03975,train,2.5544347745434033E-4,43.68139976807817,0.6218006738679398
128.59789,-15.65166,train,6.883077680966313E-5,7.924496544709566,0.23048990073649667
-128.40887,54.40935,train,2.6874036350038225E-5,2.676168206757306,0.0972366125142986
21.85686,-29.04668,train,2.044364149454422E-5,2.0183644226393476,0.07486701624717351
-75.8525,4.81081,train,3.613156101441305E-4,56.531793390255864,0.7472441640517693
-75.74886,4.80477,train,8.228834113051696E-5,10.10040430776118,0.2689159189828926
31.32456,-26.08691,train,3.298824015390263E-4,52.26865366886097,0.715118581796843
-46.396136,-23.960745,test,1.43334560826298E-4,22.526673935903936,0.4205039572422242
-79.91927,22.49372,test,3.006930189890642E-4,49.34735797250243,0.6816405578107482
-86.872215,12.114993,test,8.694585689063966E-5,10.99031972135078,0.2817628158830856
-81.163725,33.836081,test,7.399184923957688E-4,88.84056566064247,0.9401830296444094
-82.734714,42.163944,test,9.688357901536523E-4,99.3470771115571,0.9749737270708951
-83.036363,42.314937,test,8.663804687811702E-4,95.04934601841904,0.9630369900562122
-83.108698,42.101378,test,9.05479360377051E-4,97.2416204324297,0.968148338720452
