X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.648064,-22.734286,train,3.7630264027571544E-4,52.924217989856565,0.7304960975478627
-48.444165,-22.884181,train,4.523589308386933E-4,61.1421354236327,0.7932364915397763
-46.499779,-23.709942,train,3.024543616770454E-4,44.590419236454956,0.6514099561736761
-48.131024,-22.788382,train,4.287664592078404E-4,59.08185622739046,0.7755214309322922
-48.699068,-22.82203,train,4.576844601420546E-4,61.77759768018553,0.7970378256741106
-47.96141,-22.530255,train,3.8268537977843435E-4,53.617935461052646,0.7364236358215687
-49.00094,-22.701441,train,4.744504804575906E-4,63.52985627300179,0.8085549460742238
-46.396136,-23.960745,train,8.021733683912186E-5,9.727158828598599,0.24384263425117925
-43.172896,-22.906847,train,6.652383347749456E-4,78.46541306842094,0.9015225079880864
-43.460742,-22.756132,train,6.024108358075325E-4,74.53801379838431,0.8774227559134784
-84.327909,9.982252,train,1.411325385421073E-4,21.711165004228683,0.38844844888939867
-85.413051,11.066564,train,1.8285880634742318E-4,29.122305591192085,0.47120011153793007
-85.63064,11.070827,train,1.5909656212373003E-4,24.825914668699852,0.42555394218030285
-88.985657,13.835482,train,1.0345279836371601E-4,13.882522069155945,0.3026489882465929
-88.98207,13.741312,train,1.0999981191255248E-4,15.229392586676472,0.31837697148036626
-88.703673,13.433413,train,8.361266583682075E-5,10.293866769174667,0.2527356722952052
-88.142559,18.354812,train,3.91181343324527E-4,54.39209917967248,0.7441119176600948
-88.396754,18.40308,train,4.00212387182638E-4,56.030658106043795,0.7520386722350946
-88.577065,18.260667,train,3.958462164677731E-4,55.21342986652761,0.7482375230525957
-88.60121,18.237124,train,3.973137940035632E-4,55.471621588239046,0.7495216402767981
-88.49765,17.189877,train,1.9315729498091893E-4,30.985499913586356,0.4898389420873819
-79.91927,22.49372,train,3.2839778414864274E-4,47.39661616221808,0.6815388628151761
-80.443778,22.159975,train,3.698754729075378E-4,52.01610293860114,0.724392594138944
-81.532215,23.03034,train,4.447058806895547E-4,60.50033181363675,0.7876487759428263
-82.366596,23.113592,train,5.402526234204947E-4,70.04063828956467,0.8477806240606934
-81.953482,22.892653,train,3.2420505210095543E-4,46.926617870743044,0.6768523237054411
-82.911803,22.816568,train,5.607245571929328E-4,71.6304174790453,0.858260447621375
-6.461,41.350144,train,1.8540704445032115E-4,29.56727494480054,0.47587452666999
-86.872215,12.114993,train,8.458267483830902E-5,10.488811565183465,0.2552570553595994
-86.236174,12.446468,train,1.285678533176216E-4,19.222261133023256,0.3610801014274916
-86.05296,11.955006,train,1.1958551619841564E-4,17.256330507015083,0.3407671875627525
-86.077172,12.145605,train,1.222355544078558E-4,17.886793514746305,0.34682631327265434
-86.268194,12.124615,train,1.0715679892453826E-4,14.62118286971483,0.31159121162949266
-86.36302,13.085114,train,2.0786074413678963E-4,33.24098576320073,0.5153173132912923
-86.459209,13.472601,train,2.5537987330272795E-4,39.486599071623985,0.5892762472903542
-86.682222,13.27,train,2.4320484825235145E-4,37.82941217025073,0.5714776149956969
-89.398528,18.806656,train,4.575959519085428E-4,61.767000329990736,0.7969752236631028
-100.901681,29.023806,train,1.0467116262629318E-4,14.044954251848754,0.30560311831090037
146.921099,-31.253218,train,1.1176988212367544E-4,15.558046264647157,0.3225679815545207
144.785153,-37.471308,train,2.9050610753866314E-4,43.33620006815021,0.6365911370315073
-80.342198,27.499208,train,6.551950283691037E-4,77.84508240121342,0.8980153337874393
-84.387982,33.748995,train,7.330607177025494E-4,82.69067238434711,0.9222490570153486
-79.0193,35.759573,train,9.197916480820071E-4,91.44961497097214,0.95943629833867
-81.163725,33.836081,train,8.021897346037063E-4,86.29681968058931,0.9388921359254286
-119.417932,36.778261,train,1.765311256994504E-4,28.044172627044652,0.4594117111218464
-85.602364,44.314844,train,3.376924592178475E-4,48.45708556121798,0.6916873112092913
-77.194525,41.203322,train,7.375853282485896E-4,83.01765947802437,0.923465216409601
-89.398528,40.633125,train,0.001006165650579929,94.69844327123973,0.9699784386683888
-74.405661,40.058324,train,9.557967981508712E-4,92.9722853062037,0.9642189346056911
-94.6859,46.729553,train,2.2404676999015442E-4,35.629658613839275,0.54189585717953
-76.641271,39.045755,train,0.0010339495011540097,95.43126313015284,0.9727485425325161
-91.831833,37.964253,train,0.0011513591788419372,99.0608766601173,0.9818982272496876
-74.005973,40.712775,train,9.710128365049122E-4,93.6716960006859,0.9660665668329993
-73.087749,41.603221,train,5.723079327014868E-4,72.21025698388004,0.8638672340226998
-78.656894,37.431573,train,0.0010480983339521623,95.9959094203145,0.9740594486743158
-99.901813,31.968599,train,3.3530104940726396E-4,48.29358385946469,0.689107555499942
-86.134902,40.267194,train,0.0011828128189923883,99.28142415216638,0.9837772562656646
-98.484246,39.011902,train,4.7194472750046993E-4,63.242054774509874,0.8068761334888406
-86.580447,35.517491,train,7.201140926715786E-4,81.78203712105599,0.9186613477020641
-97.092877,35.007752,train,7.181690832633995E-4,81.69533496720386,0.9181082349444447
-155.665857,19.542915,train,3.245803008479574E-5,3.293579515082691,0.10693448509035974
-116.576504,53.933271,train,2.0349191553840363E-5,1.9873437668897345,0.06844852503290144
-66.461916,46.565316,train,2.0107102556782597E-4,32.14484095643731,0.5037140761188288
-122.30447,49.050438,train,7.669807488110645E-5,9.139538189617788,0.23451327585846127
-98.468744,49.128798,train,7.006225630952979E-5,8.040821847811442,0.21660782921957433
-74.451222,45.017095,train,6.457228737850339E-4,77.5930290319852,0.8945932336887481
-74.113966,45.036537,train,6.394594615627338E-4,77.03027045323053,0.8922675553238975
-73.899632,45.044091,train,6.414798841719622E-4,77.2867055039327,0.8930233145870933
-73.569748,45.235223,train,6.391295952017078E-4,77.0109358838514,0.8921436594944636
-82.734714,42.163944,train,0.001198205472282762,99.40235865405167,0.9846244173926577
-83.036363,42.314937,train,0.001066585448700227,96.8196176800026,0.975677745820803
-83.108698,42.101378,train,0.0011113637554539199,98.34994360564514,0.9791913623150759
-82.885759,42.311797,train,0.0011229934176121366,98.79750668036769,0.9800177118381115
-82.918148,42.035559,train,0.0011446188911027903,99.00905519792204,0.9814680654034638
-80.201173,44.079119,train,3.1329680591331294E-4,45.75331755937027,0.6643336585195069
-79.977449,44.26801,train,3.986371039656476E-4,55.67754639536384,0.7506739082016933
-79.941655,44.125417,train,3.8419265576727387E-4,53.78220233684079,0.7378042802554523
-82.233038,42.240958,train,0.001264759114733437,99.87067783785676,0.9878067305556469
-81.999837,42.338015,train,0.0010651051749930864,96.72892065008162,0.9755519724015729
-79.084944,43.089558,train,7.865818502692218E-4,85.29034463688377,0.9354768552037285
-82.191038,42.404803,train,0.0010576836337439757,96.4233129724285,0.9749115185475189
22.937506,-30.559482,train,1.7095950347829028E-5,1.6181051561243767,0.05782889357177978
