Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.58789E-11,0.000000004,0.000000137,1,0,0
4.8228E-10,0.000000052,0.000001836,0.999901342,0,0
7.83563E-10,0.00000013,0.000002983,0.999802684,0,0
8.31712E-10,0.000000293,0.000003166,0.999605367,0,0
9.50564E-10,0.000001031,0.000003618,0.998816101,0,0
1.10551E-9,0.00000257,0.000004208,0.997336227,0,0
1.48926E-9,0.000010074,0.000005669,0.991712707,0,0
2.11273E-9,0.000025029,0.000008042,0.983228098,0,0
3.02434E-9,0.000050108,0.000011512,0.973658248,0,0
4.91893E-9,0.000100366,0.000018724,0.961029992,0,0
1.08733E-8,0.000250839,0.000041388,0.941594317,0,0
1.95318E-8,0.000501439,0.000074344,0.925019732,0,0
3.91687E-8,0.00100287,0.000149083,0.907458564,0,0
9.53765E-8,0.00250631,0.000362981,0.884175217,0,0
1.80995E-7,0.005011677,0.000688712,0.865528808,0,0
3.26976E-7,0.0100187,0.001243844,0.845599842,0,0
5.99638E-7,0.02500299,0.002279892,0.81363457,0,0
9.11741E-7,0.050044139,0.003464484,0.780781373,0,0
1.57029E-6,0.100010833,0.005959412,0.740134175,0,0
2.889E-6,0.200195396,0.010936587,0.693962115,0,0
4.20237E-6,0.300254739,0.015868883,0.666535122,0,0
5.2293E-6,0.400311116,0.019708291,0.645422257,0.006849315,0
6.27875E-6,0.500274457,0.023616425,0.62835438,0.006849315,0
7.25936E-6,0.600340153,0.027254143,0.61375296,0.006849315,0
8.28859E-6,0.700520439,0.031057627,0.601026046,0.006849315,0
8.85136E-6,0.750220847,0.033131026,0.595303867,0.006849315,0
9.35877E-6,0.800274814,0.034996655,0.589877664,0.006849315,0
1.04854E-5,0.900458992,0.039126299,0.579913181,0.006849315,0
1.12418E-5,1.00012186,0.041888859,0.570836622,0.006849315,0
1.23666E-5,1.100854654,0.04598225,0.562450671,0.006849315,0
1.32673E-5,1.200721882,0.049247428,0.554755328,0.006849315,0
1.41461E-5,1.300824017,0.052422313,0.547553275,0.006849315,0
1.50259E-5,1.40013579,0.055590324,0.540844515,0.01369863,0
1.57554E-5,1.500181771,0.058209416,0.534431728,0.01369863,0
1.82162E-5,1.751113858,0.066989868,0.519830308,0.01369863,0
2.02644E-5,2.001694234,0.074235481,0.507004736,0.020547945,0
2.29359E-5,2.250154609,0.083602004,0.495659037,0.034246575,0.0625
2.52378E-5,2.500957306,0.091596545,0.485398579,0.034246575,0.0625
2.75808E-5,2.75184963,0.099662146,0.476026046,0.047945205,0.0625
2.98254E-5,3.001197102,0.107321617,0.467442778,0.047945205,0.0625
3.24415E-5,3.250977361,0.116167093,0.459550118,0.047945205,0.0625
3.45839E-5,3.501357285,0.123345156,0.45215075,0.054794521,0.0625
3.66485E-5,3.753403883,0.130207682,0.445146014,0.054794521,0.0625
3.88799E-5,4.00261865,0.137564182,0.43863457,0.054794521,0.0625
4.07529E-5,4.253996615,0.143691105,0.4324191,0.054794521,0.0625
4.27469E-5,4.504018689,0.150165743,0.426499605,0.054794521,0.0625
4.44692E-5,4.752134264,0.15571918,0.420876085,0.054794521,0.0625
4.67595E-5,5.003268703,0.163047298,0.415449882,0.054794521,0.0625
4.85988E-5,5.251169649,0.168886645,0.410319653,0.054794521,0.0625
5.04776E-5,5.503845456,0.174809288,0.405288082,0.054794521,0.0625
5.28606E-5,5.75162019,0.182260494,0.400552486,0.054794521,0.0625
5.50664E-5,6.000306675,0.189097665,0.396014207,0.054794521,0.0625
5.69929E-5,6.252983791,0.195022357,0.391574586,0.054794521,0.0625
5.88453E-5,6.501957797,0.200678291,0.387332281,0.054794521,0.0625
6.07107E-5,6.753320975,0.206333805,0.383188635,0.054794521,0.0625
6.25372E-5,7.005815932,0.211832632,0.379143646,0.054794521,0.0625
6.44375E-5,7.253073819,0.217513287,0.375295975,0.054794521,0.0625
6.60745E-5,7.501499807,0.222374068,0.371546961,0.054794521,0.0625
6.77067E-5,7.75561927,0.227190408,0.367797948,0.054794521,0.0625
6.93482E-5,8.002232352,0.232003933,0.364246251,0.061643836,0.0625
7.10145E-5,8.255381889,0.236859644,0.360694554,0.061643836,0.0625
7.24912E-5,8.506741047,0.241137375,0.357241515,0.061643836,0.0625
7.43724E-5,8.756286727,0.246551801,0.353887135,0.061643836,0.0625
7.54634E-5,9.003687745,0.24967449,0.350631413,0.061643836,0.0625
7.72092E-5,9.255920754,0.254644087,0.347375691,0.068493151,0.0625
7.8657E-5,9.505143983,0.258740458,0.344218627,0.068493151,0.0625
8.02814E-5,9.751370481,0.263309576,0.341160221,0.068493151,0.0625
8.1851E-5,10.002791253,0.267697723,0.338101815,0.075342466,0.0625
8.29588E-5,10.25004845,0.270779314,0.335142068,0.095890411,0.0625
8.47772E-5,10.501812262,0.275809179,0.33218232,0.102739726,0.0625
8.58577E-5,10.757662973,0.278781575,0.329222573,0.102739726,0.0625
8.703E-5,11.008310199,0.281992774,0.326361484,0.102739726,0.125
8.86755E-5,11.254909937,0.286475938,0.323599053,0.102739726,0.125
8.97034E-5,11.504745869,0.289262285,0.320836622,0.109589041,0.125
9.06889E-5,11.757387898,0.291923381,0.318074191,0.116438356,0.125
9.23206E-5,12.004795515,0.296307815,0.315410418,0.123287671,0.125
9.36995E-5,12.256149732,0.29999145,0.312746646,0.123287671,0.125
9.46599E-5,12.501019129,0.302545908,0.310181531,0.123287671,0.125
9.59447E-5,12.758194465,0.305948501,0.307517758,0.123287671,0.125
9.69103E-5,13.008922768,0.308494869,0.304952644,0.123287671,0.125
9.82257E-5,13.252839308,0.31194847,0.302486188,0.130136986,0.125
9.9593E-5,13.500405675,0.315520249,0.300019732,0.136986301,0.125
1.01184E-4,13.751004769,0.319651704,0.297553275,0.136986301,0.125
1.02849E-4,14.006362107,0.323951668,0.295086819,0.136986301,0.125
1.04363E-4,14.255092757,0.32783643,0.292719021,0.143835616,0.125
1.05311E-4,14.506742737,0.330257003,0.290351223,0.157534247,0.125
1.06802E-4,14.750594234,0.334047801,0.288082084,0.164383562,0.125
1.07978E-4,15.008370161,0.337021069,0.285714286,0.164383562,0.125
1.09229E-4,15.258450992,0.340171114,0.283445146,0.164383562,0.125
1.1011E-4,15.510773211,0.342379907,0.281176006,0.164383562,0.125
1.11051E-4,15.754029422,0.344732137,0.279005525,0.178082192,0.125
1.12397E-4,16.011009627,0.348080669,0.276736385,0.178082192,0.125
1.13425E-4,16.259693634,0.350626234,0.274565904,0.178082192,0.125
1.14325E-4,16.51040019,0.35284726,0.272395422,0.184931507,0.125
1.15682E-4,16.752036185,0.356182074,0.270323599,0.184931507,0.125
1.17216E-4,17.00854911,0.359929757,0.268153118,0.191780822,0.125
1.18405E-4,17.255998998,0.362819998,0.266081294,0.191780822,0.125
1.19565E-4,17.50586545,0.36562636,0.264009471,0.191780822,0.125
1.20934E-4,17.758463002,0.368925432,0.261937648,0.191780822,0.125
1.22128E-4,18.001360564,0.371785657,0.259964483,0.191780822,0.125
1.23411E-4,18.259094926,0.374846799,0.25789266,0.198630137,0.125
1.24353E-4,18.5068211,0.377083871,0.255919495,0.198630137,0.125
1.25312E-4,18.756421448,0.379354985,0.25394633,0.205479452,0.125
1.26324E-4,19.008179263,0.381739644,0.251973165,0.205479452,0.125
1.27281E-4,19.261940154,0.383988534,0.25,0.205479452,0.125
1.28186E-4,19.504812071,0.386106574,0.248125493,0.205479452,0.125
1.29352E-4,19.762311607,0.388825822,0.246152328,0.205479452,0.125
1.30871E-4,20.009605696,0.392349121,0.244277822,0.212328767,0.125
1.31848E-4,20.259128676,0.394605544,0.242403315,0.212328767,0.125
1.33347E-4,20.511224412,0.398048178,0.240528808,0.219178082,0.125
1.34549E-4,20.752416823,0.400795732,0.23875296,0.219178082,0.125
1.35274E-4,21.008836028,0.40244879,0.236878453,0.219178082,0.125
1.36554E-4,21.253586053,0.405353565,0.235102605,0.219178082,0.125
1.37904E-4,21.500671989,0.408401223,0.233326756,0.219178082,0.125
1.39294E-4,21.76392845,0.411523274,0.231452249,0.219178082,0.125
1.40323E-4,22.001717635,0.413823171,0.229775059,0.219178082,0.125
1.41604E-4,22.255793385,0.416673094,0.227999211,0.232876712,0.125
1.43281E-4,22.512301789,0.420385633,0.226223362,0.232876712,0.125
1.44192E-4,22.756753317,0.422392535,0.224546172,0.232876712,0.1875
1.45423E-4,23.003034156,0.425093441,0.222868982,0.232876712,0.1875
1.46075E-4,23.250828097,0.426517119,0.221191792,0.232876712,0.1875
1.47564E-4,23.500610139,0.42975809,0.219514601,0.232876712,0.1875
1.49208E-4,23.752971954,0.433315704,0.217837411,0.232876712,0.1875
1.51019E-4,24.008140874,0.437208364,0.216160221,0.232876712,0.1875
1.52038E-4,24.25080143,0.439387977,0.214581689,0.232876712,0.1875
1.53392E-4,24.510639873,0.442270471,0.212904499,0.232876712,0.1875
1.54389E-4,24.756933378,0.44438297,0.211325967,0.232876712,0.1875
1.55541E-4,25.005078669,0.446812606,0.209747435,0.232876712,0.1875
1.56322E-4,25.25455488,0.448454986,0.208168903,0.232876712,0.1875
1.58244E-4,25.505964339,0.452475898,0.206590371,0.232876712,0.1875
1.59755E-4,25.760340955,0.455616848,0.205011839,0.232876712,0.1875
1.61085E-4,26.001277041,0.458364871,0.203531965,0.232876712,0.1875
1.63259E-4,26.260485211,0.462828111,0.201953433,0.232876712,0.1875
1.64421E-4,26.506282768,0.465198946,0.20047356,0.239726027,0.1875
1.65443E-4,26.753658359,0.467276055,0.198993686,0.239726027,0.1875
1.67346E-4,27.003299689,0.471120291,0.197513812,0.246575342,0.1875
1.68472E-4,27.255199387,0.47338334,0.196033938,0.246575342,0.1875
1.69706E-4,27.508928699,0.475851157,0.194554065,0.246575342,0.1875
1.71264E-4,27.76457289,0.478950547,0.193074191,0.246575342,0.1875
