Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.24138E-10,0.000000032,0.000001231,1,0,0
6.26216E-10,0.000000155,0.000002379,0.999802684,0,0
6.33025E-10,0.000000281,0.000002405,0.999605367,0,0
7.51518E-10,0.000001046,0.000002855,0.998520126,0,0
8.78047E-10,0.000002531,0.000003336,0.996744278,0,0
1.2014E-9,0.000010049,0.000004564,0.9898382,0,0
1.86946E-9,0.000025097,0.000007102,0.979972376,0,0
2.80789E-9,0.000050229,0.000010667,0.969317285,0,0
4.91705E-9,0.000100438,0.00001868,0.955998421,0,0
1.12357E-8,0.000250168,0.000042683,0.936760063,0,0
2.00588E-8,0.000501694,0.0000762,0.920382794,0,0
4.01098E-8,0.001001911,0.000152365,0.903018942,0,0
9.40777E-8,0.002503356,0.000357335,0.880228887,0,0
1.85147E-7,0.005005144,0.000703123,0.861878453,0,0
3.48691E-7,0.01002541,0.001323792,0.843232044,0,0
7.29253E-7,0.025036066,0.002766581,0.814621152,0,0
1.03999E-6,0.050067175,0.003943118,0.787490134,0,0
1.63431E-6,0.100128037,0.006189474,0.750098658,0,0
2.86885E-6,0.200030636,0.010839516,0.704814522,0,0
4.10459E-6,0.300002874,0.015472297,0.676302289,0,0
5.32475E-6,0.400200086,0.020025367,0.65538674,0,0
6.36283E-6,0.500554784,0.023882429,0.638318863,0,0
7.2145E-6,0.600648293,0.027035517,0.623717443,0,0
8.14841E-6,0.700432141,0.030481378,0.610891871,0,0
8.64033E-6,0.750040772,0.032291532,0.605071034,0,0
9.17637E-6,0.800770419,0.034260182,0.599447514,0,0
1.00924E-5,0.900017733,0.037615211,0.589285714,0,0
1.10502E-5,1.0005516,0.041110503,0.579913181,0,0
1.20378E-5,1.101029196,0.044701218,0.571329913,0,0
1.29599E-5,1.201025898,0.048042018,0.563437253,0,0
1.38366E-5,1.300327116,0.051207342,0.556136543,0,0
1.46759E-5,1.40145015,0.054227657,0.549131807,0,0
1.55148E-5,1.50121871,0.057236915,0.542620363,0.006849315,0
1.77568E-5,1.751222848,0.065232655,0.527821626,0.01369863,0
2.00363E-5,2.001913757,0.073292564,0.514700079,0.020547945,0
2.208E-5,2.250465693,0.080459805,0.503058406,0.04109589,0
2.42683E-5,2.500729922,0.08807251,0.492403315,0.04109589,0
2.6459E-5,2.751363762,0.095630314,0.482636148,0.04109589,0
2.82729E-5,3.000180481,0.101840897,0.473658248,0.047945205,0
3.06866E-5,3.250363326,0.110038924,0.465272297,0.054794521,0
