Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.98751E-10,0.00000002,0.000000728,1,0,0
3.66344E-10,0.000000057,0.000001342,0.999901332,0,0
3.86279E-10,0.000000133,0.000001415,0.999703996,0,0
4.025E-10,0.000000253,0.000001475,0.999407992,0,0
5.14586E-10,0.00000104,0.000001885,0.997730636,0,0
6.17516E-10,0.000002542,0.000002262,0.995165269,0,0
9.0211E-10,0.000010071,0.000003305,0.985298471,0,0
1.51834E-9,0.000025139,0.000005563,0.973063641,0,0
2.47746E-9,0.000050083,0.000009077,0.960434139,0,0
4.57043E-9,0.0001004,0.000016745,0.946028614,0,0
1.07892E-8,0.000250463,0.000039529,0.925308337,0,0
2.09609E-8,0.000501611,0.000076794,0.90902812,0,0
4.14385E-8,0.001001076,0.000151811,0.892846571,0,0
9.64936E-8,0.002502081,0.000353472,0.869955599,0,0
1.96267E-7,0.005002173,0.000718828,0.852294031,0,0
3.31607E-7,0.010018823,0.001214207,0.833349778,0,0
7.18839E-7,0.025058835,0.002630227,0.804242723,0,0
9.7813E-7,0.050087278,0.00357727,0.775431672,0,0
1.57486E-6,0.100005136,0.005753375,0.736457819,0,0
2.84086E-6,0.200249457,0.010354383,0.690182536,0,0
4.17272E-6,0.300203314,0.015171792,0.661766157,0,0
5.16594E-6,0.400196775,0.018749059,0.640453873,0,0
6.15324E-6,0.500138228,0.022292082,0.623088308,0,0
7.14084E-6,0.600117485,0.02582341,0.608288111,0,0
8.11275E-6,0.70026677,0.02928619,0.595263937,0,0
8.65787E-6,0.75060198,0.031222975,0.589343858,0,0
9.18718E-6,0.80065099,0.033099896,0.583818451,0,0
1.00289E-5,0.900558547,0.036077001,0.573556981,0,0
1.08771E-5,1.000026024,0.039067951,0.564183522,0,0
1.18001E-5,1.100945473,0.042312122,0.555402072,0,0
1.27389E-5,1.200164789,0.045600565,0.547409965,0,0
1.36512E-5,1.300547493,0.04878518,0.539911199,0.006849315,0
1.46431E-5,1.401026377,0.052235731,0.532905772,0.006849315,0
1.57083E-5,1.50062646,0.055927434,0.526393685,0.006849315,0
1.82128E-5,1.750120524,0.064550683,0.511889492,0.020547945,0
2.04812E-5,2.00022526,0.072293097,0.499161322,0.034246575,0
2.27009E-5,2.250805556,0.079806905,0.487715836,0.047945205,0
2.47615E-5,2.50158054,0.086728107,0.47725703,0.047945205,0
2.70143E-5,2.751856879,0.094235063,0.467686236,0.047945205,0.0625
2.93364E-5,3.002580836,0.101908374,0.458904785,0.054794521,0.0625
3.1659E-5,3.253078732,0.109518309,0.450814011,0.054794521,0.0625
3.37063E-5,3.502085204,0.116172802,0.443315244,0.054794521,0.0625
3.55801E-5,3.751459031,0.122219676,0.436211149,0.054794521,0.0625
3.77501E-5,4.001093028,0.129170567,0.429501727,0.054794521,0.0625
4.00581E-5,4.25082767,0.136503524,0.423186976,0.054794521,0.0625
4.19866E-5,4.501286255,0.142583092,0.417168229,0.054794521,0.0625
4.55847E-5,4.754442541,0.153811915,0.411445486,0.054794521,0.0625
4.78565E-5,5.001682783,0.160826068,0.406216083,0.054794521,0.0625
5.03612E-5,5.251275161,0.168491677,0.401184016,0.054794521,0.0625
5.26736E-5,5.503198119,0.175506498,0.396349285,0.054794521,0.0625
5.41564E-5,5.754010095,0.179973761,0.391711889,0.054794521,0.0625
5.64987E-5,6.003417441,0.186980771,0.38727183,0.054794521,0.0625
5.85432E-5,6.251143535,0.193048304,0.383029107,0.054794521,0.0625
6.01424E-5,6.500398009,0.197762513,0.378885052,0.054794521,0.0625
6.1947E-5,6.750595591,0.203048946,0.374839665,0.054794521,0.0625
6.38491E-5,7.0020875,0.208583627,0.370892945,0.054794521,0.0625
6.51915E-5,7.253549088,0.212466673,0.367044894,0.054794521,0.0625
6.67269E-5,7.503774676,0.216884312,0.363295511,0.054794521,0.0625
6.84064E-5,7.753787925,0.221688353,0.359644795,0.061643836,0.0625
6.95788E-5,8.002299335,0.225024313,0.356092748,0.068493151,0.0625
7.106E-5,8.255387694,0.229218677,0.352540701,0.075342466,0.0625
7.27813E-5,8.507159741,0.234064176,0.349087321,0.082191781,0.0625
7.40754E-5,8.757159065,0.237687273,0.34573261,0.082191781,0.0625
7.56187E-5,9.00491325,0.241985416,0.342476566,0.089041096,0.0625
7.7057E-5,9.257153777,0.245969362,0.339220523,0.089041096,0.125
7.8014E-5,9.505339734,0.248608694,0.336063148,0.089041096,0.125
7.91816E-5,9.757270846,0.25181625,0.332905772,0.089041096,0.1875
8.06203E-5,10.004902784,0.255749596,0.329847065,0.089041096,0.1875
8.198E-5,10.257141519,0.259447895,0.326788357,0.089041096,0.1875
8.31521E-5,10.504839046,0.262621433,0.323828318,0.095890411,0.1875
8.43669E-5,10.75597008,0.265896066,0.320868278,0.095890411,0.1875
8.55854E-5,11.002361212,0.269166055,0.318006907,0.095890411,0.1875
8.68744E-5,11.252774531,0.272609189,0.315145535,0.095890411,0.1875
8.82891E-5,11.50670653,0.276369637,0.312284164,0.102739726,0.1875
8.93454E-5,11.755505745,0.279164963,0.30952146,0.102739726,0.1875
9.09904E-5,12.007986721,0.283496238,0.306758757,0.116438356,0.1875
9.23869E-5,12.25573607,0.287152737,0.304094721,0.116438356,0.1875
9.34016E-5,12.506621559,0.289798094,0.301430686,0.116438356,0.1875
9.46793E-5,12.750871543,0.293114999,0.298865318,0.116438356,0.1875
9.57537E-5,13.008110586,0.295892154,0.296201283,0.130136986,0.25
9.71482E-5,13.25899393,0.299480199,0.293635915,0.136986301,0.25
9.81435E-5,13.503317233,0.302030245,0.291169216,0.150684932,0.3125
9.9462E-5,13.750453861,0.305393716,0.288702516,0.157534247,0.3125
1.00617E-4,14.000709834,0.308326929,0.286235816,0.157534247,0.3125
1.0195E-4,14.25398927,0.311695632,0.283769117,0.157534247,0.3125
1.03392E-4,14.500604573,0.315322468,0.281401085,0.157534247,0.3125
1.04667E-4,14.760402111,0.318515306,0.278934386,0.157534247,0.3125
1.05936E-4,15.002709588,0.32167648,0.276665022,0.157534247,0.3125
