Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.09265E-10,0.000000011,0.000000408,1,0,0
4.71641E-10,0.000000058,0.000001762,0.999901332,0,0
8.35423E-10,0.000000142,0.000003121,0.999802664,0,0
8.46638E-10,0.00000031,0.000003162,0.999605328,0,0
9.64426E-10,0.000001036,0.000003602,0.998815984,0,0
1.13005E-9,0.000002507,0.000004221,0.997434632,0,0
1.48519E-9,0.000010001,0.000005548,0.991909225,0,0
2.0731E-9,0.000025077,0.000007744,0.983325111,0,0
3.01341E-9,0.000050259,0.000011256,0.973655649,0,0
4.86435E-9,0.000100202,0.00001817,0.960927479,0,0
1.05377E-8,0.000251014,0.00003936,0.940996547,0,0
1.98198E-8,0.000500821,0.00007403,0.92422299,0,0
3.85563E-8,0.001001908,0.000144008,0.906660089,0,0
9.41049E-8,0.002506832,0.000351446,0.883275777,0,0
1.79286E-7,0.005003415,0.000669458,0.86452886,0,0
3.48608E-7,0.010023705,0.0013013,0.84548594,0,0
6.71144E-7,0.025034813,0.002503769,0.816280217,0,0
9.50198E-7,0.050059039,0.00354296,0.785693143,0,0
1.53849E-6,0.100110982,0.00573022,0.745929946,0,0
2.79444E-6,0.200029143,0.010383734,0.699062654,0,0
4.06817E-6,0.300228052,0.015080859,0.670350271,0,0
5.23035E-6,0.400187019,0.019347206,0.648939319,0,0
6.20488E-6,0.500112218,0.022910402,0.631672422,0,0
7.11005E-6,0.600059392,0.026208453,0.616872225,0,0
8.1126E-6,0.700573144,0.029848283,0.603749383,0,0
8.59286E-6,0.750495148,0.031587088,0.597829304,0.006849315,0
9.11208E-6,0.800069265,0.033463406,0.592303897,0.006849315,0
1.00888E-5,0.900877857,0.036983307,0.581943759,0.006849315,0
1.1036E-5,1.000220638,0.040384482,0.572668969,0.006849315,0
1.19004E-5,1.100001183,0.043477862,0.564084854,0.006849315,0
1.29549E-5,1.200426773,0.047237985,0.556092748,0.006849315,0
1.37146E-5,1.30033141,0.049937745,0.548692649,0.006849315,0
1.44721E-5,1.400330412,0.052622055,0.541687222,0.006849315,0
1.54783E-5,1.500635257,0.056176115,0.535076468,0.006849315,0
1.78944E-5,1.751322099,0.064655692,0.52027627,0.01369863,0
1.99819E-5,2.000802619,0.071920628,0.507252097,0.020547945,0
2.21824E-5,2.251313873,0.079517672,0.495510607,0.034246575,0
2.42369E-5,2.500055092,0.086554542,0.484953133,0.04109589,0
2.671E-5,2.750248466,0.094953657,0.47528367,0.047945205,0
2.87067E-5,3.000492392,0.101678551,0.466403552,0.054794521,0
3.10994E-5,3.25237392,0.109671689,0.458115442,0.054794521,0
3.32677E-5,3.500321182,0.116853462,0.450518007,0.061643836,0
3.57269E-5,3.751869881,0.124928694,0.443315244,0.061643836,0
3.76464E-5,4.001094338,0.131180324,0.436605821,0.061643836,0
3.96704E-5,4.252542926,0.137724126,0.430192403,0.061643836,0
4.14078E-5,4.504128407,0.143301889,0.424074988,0.061643836,0
4.40684E-5,4.751749254,0.151773433,0.418352245,0.061643836,0
4.63151E-5,5.000713665,0.15886204,0.412925506,0.061643836,0
4.90678E-5,5.252942405,0.16746656,0.407696103,0.061643836,0
5.12868E-5,5.50349435,0.174338477,0.402762704,0.061643836,0
5.30376E-5,5.75391474,0.179720318,0.39802664,0.061643836,0
5.49588E-5,6.002215711,0.185586016,0.393487913,0.061643836,0
5.67284E-5,6.253898974,0.190951391,0.389047854,0.061643836,0
5.9158E-5,6.502737023,0.198260297,0.384805131,0.061643836,0
6.07625E-5,6.754014785,0.203051118,0.380661075,0.061643836,0
6.20181E-5,7.005706631,0.206779985,0.376615688,0.061643836,0
6.39115E-5,7.251440275,0.212370246,0.372767637,0.061643836,0
6.5498E-5,7.503911172,0.217023945,0.368919586,0.061643836,0
6.70523E-5,7.755668786,0.221556537,0.365170202,0.061643836,0
6.87526E-5,8.006846249,0.226484793,0.361519487,0.061643836,0
7.03639E-5,8.250711134,0.231126327,0.358066108,0.061643836,0
7.21443E-5,8.500566442,0.23622252,0.354612728,0.061643836,0
7.34178E-5,8.75569499,0.239847189,0.351159349,0.061643836,0
7.46878E-5,9.000395062,0.243444624,0.347903305,0.061643836,0
7.59286E-5,9.256278143,0.246942959,0.344548594,0.061643836,0
7.75156E-5,9.501780214,0.251393702,0.341391219,0.068493151,0
7.89746E-5,9.752358256,0.255462377,0.338233843,0.089041096,0
8.0205E-5,10.00731994,0.258876286,0.335076468,0.095890411,0
8.13439E-5,10.257556174,0.262022403,0.33201776,0.102739726,0
8.28209E-5,10.504210621,0.266082617,0.329057721,0.102739726,0
8.38149E-5,10.753984901,0.268802453,0.326097681,0.109589041,0
8.50102E-5,11.007088537,0.272059848,0.323137642,0.109589041,0.0625
8.61286E-5,11.254931269,0.275094588,0.32027627,0.116438356,0.0625
8.73032E-5,11.506445206,0.278268183,0.317414899,0.116438356,0.0625
8.89298E-5,11.752959526,0.28264001,0.314652195,0.123287671,0.0625
9.04061E-5,12.004435938,0.28658491,0.311889492,0.123287671,0.0625
9.1543E-5,12.250109505,0.289608016,0.309225456,0.130136986,0.0625
9.28336E-5,12.508448833,0.293024305,0.306462753,0.136986301,0.0625
9.42523E-5,12.751774197,0.296760974,0.303897385,0.136986301,0.0625
9.62269E-5,13.008494836,0.301928784,0.30123335,0.136986301,0.0625
9.77585E-5,13.251230589,0.305911045,0.29876665,0.143835616,0.125
9.90123E-5,13.507202487,0.309154066,0.296201283,0.143835616,0.125
9.97686E-5,13.755717306,0.311102862,0.293734583,0.143835616,0.125
1.01593E-4,14.007688406,0.315782622,0.291267884,0.157534247,0.125
1.02437E-4,14.252567319,0.317934622,0.288899852,0.157534247,0.125
1.03834E-4,14.500068395,0.32148494,0.28653182,0.157534247,0.125
1.04829E-4,14.750220944,0.324002418,0.284163789,0.157534247,0.125
1.06048E-4,15.003259275,0.327073597,0.281795757,0.157534247,0.125
1.07348E-4,15.259230882,0.330332244,0.279427726,0.157534247,0.125
1.08725E-4,15.507955816,0.333769347,0.277158362,0.178082192,0.125
1.0978E-4,15.759056647,0.336388622,0.274888999,0.184931507,0.125
1.10846E-4,16.002077161,0.339025411,0.272718303,0.184931507,0.125
1.1197E-4,16.258384416,0.34179382,0.270448939,0.184931507,0.125
1.13169E-4,16.506217075,0.344736176,0.268278244,0.184931507,0.1875
1.14335E-4,16.756443732,0.347582809,0.266107548,0.184931507,0.1875
