X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.648064,-22.734286,train,3.5092514204089687E-4,50.04008753286669,0.7120967682344951
-48.612387,-23.106709,train,5.106295472501555E-4,68.25436193954211,0.8366375841477225
-48.444165,-22.884181,train,4.473177527671985E-4,61.59017723631669,0.7954913789953019
-46.499779,-23.709942,train,5.090645033051963E-4,68.05044037498469,0.8357279105916117
-48.131024,-22.788382,train,4.068030630727848E-4,56.75613742191148,0.7638748776482008
-48.699068,-22.82203,train,4.7612965007842305E-4,65.09221859263876,0.8153648821745245
-47.96141,-22.530255,train,3.586885790021597E-4,51.00764425289141,0.7199190477320574
-49.00094,-22.701441,train,4.612498407301179E-4,63.103148586369024,0.8053550442218188
-46.396136,-23.960745,train,1.662064213276251E-4,25.40962626073988,0.4455193288478463
-43.172896,-22.906847,train,6.461177507066879E-4,79.88794379866106,0.898987902173004
-43.460742,-22.756132,train,5.897117264360075E-4,76.1766399084599,0.8766067200894004
-84.327909,9.982252,train,1.1425522388126991E-4,15.610538995191622,0.3332854658930843
-85.413051,11.066564,train,1.5758749206832635E-4,23.826644660478845,0.4283007313284344
-88.98207,13.741312,train,7.743102966885271E-5,9.162121197900252,0.24022731122096308
-88.703673,13.433413,train,5.5590090785193526E-5,6.303960363842619,0.17900751038190055
-88.142559,18.354812,train,3.620053633726511E-4,51.45914256028296,0.7231958357926854
-88.396754,18.40308,train,3.7098582643818644E-4,52.419618266648946,0.7318768620780931
-88.577065,18.260667,train,3.725307877282771E-4,52.669313162266015,0.7333426212048564
-88.60121,18.237124,train,3.796946965005005E-4,53.69809327656864,0.7400352431029384
-88.49765,17.189877,train,2.446082944645148E-4,38.41872270893351,0.5801694081349815
-79.91927,22.49372,train,3.1278927143349184E-4,46.500747254120455,0.6703815553473791
-80.443778,22.159975,train,3.388783759897414E-4,48.81810614567632,0.69952396147671
-81.532215,23.03034,train,4.36249238986657E-4,60.03366940082549,0.7872999948928567
-82.366596,23.113592,train,5.294735280793614E-4,69.69291697253857,0.8472030223043014
-81.953482,22.892653,train,3.004319056575911E-4,45.32765939807157,0.6556077060064791
-82.911803,22.816568,train,5.352058099999791E-4,70.5579615951883,0.8502793582518636
-86.872215,12.431553,train,7.447376339109913E-5,8.750943895185976,0.23221320502754317
-6.461,41.350144,train,2.3713889030880445E-4,37.25718672393776,0.568894105660062
-86.872215,12.114993,train,7.910256367771986E-5,9.441413086615473,0.244720060456333
-86.236174,12.446468,train,1.0499824748575917E-4,13.970174840823509,0.3110236124500103
-86.05296,11.955006,train,8.893364908796501E-5,11.308819461723596,0.27061157213583764
-86.077172,12.145605,train,9.761441699552561E-5,12.772920340044715,0.2927346951577098
-86.268194,12.124615,train,9.190288115581097E-5,11.759169198908683,0.27825552202541404
-86.36302,13.085114,train,1.7116170423155848E-4,26.390062401850408,0.4551830208947357
-86.682222,13.27,train,2.0288005657176288E-4,32.63442458546743,0.5131729986235871
-89.398528,18.806656,train,4.223722910085594E-4,58.347064745743545,0.7765651051001726
-100.901681,29.023806,train,1.0402957036954037E-4,13.755126223091278,0.3086515264053845
146.921099,-31.253218,train,9.80024404277169E-5,12.81897032489674,0.29370776024958944
144.785153,-37.471308,train,3.553132388268898E-4,50.663294437696926,0.7165445835503308
-80.342198,27.499208,train,5.962498470500967E-4,76.76464630645438,0.8794362694253006
-79.0193,35.759573,train,7.383786886719545E-4,85.4820118372907,0.9271876383418376
-81.163725,33.836081,train,6.706392349596598E-4,81.51754140735343,0.9074050431665015
-119.417932,36.778261,train,1.705958367921634E-4,26.254178696192486,0.4540880516878797
-85.602364,44.314844,train,4.2136684277146026E-4,58.26479113165038,0.775766584499805
-77.194525,41.203322,train,9.626417630152752E-4,95.23091583191598,0.967142849513717
-82.907123,40.417287,train,0.0010744994881183667,97.25635418635731,0.9779065156509136
-89.398528,40.633125,train,9.236492475327179E-4,94.32723608983184,0.9622675592917429
-74.405661,40.058324,train,7.973014842963243E-4,88.87895948211617,0.9409243084416542
-94.6859,46.729553,train,2.815439509228308E-4,43.046756053742826,0.6317365906496986
-76.641271,39.045755,train,8.224245485958106E-4,90.20560985909337,0.9459624363120803
-91.831833,37.964253,train,9.81803836320869E-4,95.70082915802227,0.9693025462851986
-74.005973,40.712775,train,7.865765387490737E-4,87.78135812024233,0.9386329456498514
-73.087749,41.603221,train,7.293304909083566E-4,85.00406997927838,0.9248121236858027
-78.656894,37.431573,train,8.359086786816677E-4,91.05870916332354,0.9484869139585306
-86.134902,40.267194,train,0.0010923467767834385,98.04461453073037,0.9792622005618337
-91.962333,30.984298,train,3.946918885115133E-4,55.38700906226456,0.7535069092895695
-98.484246,39.011902,train,4.382846397490935E-4,60.362925415526604,0.7888305560106001
-97.092877,35.007752,train,6.568480920334303E-4,80.69142047390932,0.9027614189038358
-155.073765,19.653754,train,1.2332787777827028E-5,1.0912519427387881,0.042814846892696656
-155.665857,19.542915,train,2.904258672008354E-5,2.8825575446198357,0.09791552254212343
-66.461916,46.565316,train,2.2421534476464022E-4,35.301568763153774,0.5486657127330332
-121.815931,49.37641,train,8.648132616860698E-5,10.827016363546413,0.2642373404559981
-122.30447,49.050438,train,1.095899271415372E-4,14.810716412308492,0.3221574143502136
-122.598398,49.219323,train,1.1881386913254266E-4,16.5684139272588,0.34398263036606314
-98.468744,49.128798,train,7.961901281202316E-5,9.53640889325098,0.24610279294769333
