Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.2415E-11,0.000000003,0.000000078,0.999802664,0,0
4.12711E-10,0.000000047,0.000001438,0.999605328,0,0
5.98504E-10,0.000000156,0.000002085,0.999407992,0,0
6.32231E-10,0.00000028,0.000002203,0.999210656,0,0
7.99664E-10,0.000001035,0.000002786,0.998223976,0,0
9.27067E-10,0.000002543,0.00000323,0.996546621,0,0
1.34639E-9,0.000010037,0.000004691,0.989837198,0,0
1.94659E-9,0.00002516,0.000006783,0.980661075,0,0
2.90686E-9,0.000050042,0.000010129,0.970498273,0,0
4.89028E-9,0.00010026,0.000017039,0.957375432,0,0
1.06863E-8,0.000250617,0.000037234,0.937444499,0,0
1.88471E-8,0.000501759,0.000065668,0.920177602,0,0
3.78286E-8,0.001002209,0.0001318,0.90172669,0,0
9.25353E-8,0.002507011,0.000322374,0.877651702,0,0
1.77466E-7,0.005010865,0.000618163,0.858510113,0,0
3.05951E-7,0.010027272,0.001065473,0.837691169,0,0
5.59448E-7,0.025049871,0.001947416,0.803354711,0,0.0625
8.74633E-7,0.050013295,0.003042894,0.76822891,0,0.0625
1.4714E-6,0.100096758,0.005113748,0.725209669,0,0.0625
2.87727E-6,0.200125459,0.009975344,0.677355698,0,0.0625
3.95955E-6,0.300331243,0.013701746,0.648347311,0,0.0625
5.08864E-6,0.400280048,0.017574364,0.626541687,0,0.0625
6.08477E-6,0.500248943,0.020978348,0.60878145,0,0.0625
7.07638E-6,0.600091532,0.024355124,0.593783917,0,0.0625
8.17067E-6,0.700137091,0.028068074,0.580858411,0,0.0625
8.60266E-6,0.7505019,0.029529957,0.574938333,0,0.0625
9.12186E-6,0.800334371,0.031284016,0.569412926,0,0.0625
9.9889E-6,0.900588956,0.034206177,0.559052787,0,0.0625
1.09508E-5,1.000213864,0.037437609,0.549679329,0,0.0625
1.18312E-5,1.100484703,0.040385972,0.540996547,0,0.0625
1.29379E-5,1.200092789,0.044079215,0.533103108,0,0.0625
1.37918E-5,1.300306908,0.046919263,0.525703009,0,0.0625
1.48092E-5,1.400447003,0.050291773,0.518796251,0,0.0625
1.5907E-5,1.501536414,0.053917558,0.512284164,0,0.125
1.8444E-5,1.750272536,0.062243936,0.497878638,0.01369863,0.125
2.04666E-5,2.001953408,0.068829438,0.485051801,0.02739726,0.125
2.27903E-5,2.25020611,0.076338265,0.473704983,0.02739726,0.125
2.51521E-5,2.501636521,0.083908221,0.463344845,0.034246575,0.125
2.76249E-5,2.752135665,0.091767472,0.453971386,0.034246575,0.125
3.00021E-5,3.002001086,0.099259328,0.445387272,0.034246575,0.125
3.20587E-5,3.252230059,0.105690914,0.437395165,0.04109589,0.125
3.44672E-5,3.501623152,0.113164618,0.429995067,0.054794521,0.125
3.65787E-5,3.752716359,0.119665441,0.42298964,0.054794521,0.125
3.86649E-5,4.001733922,0.126041274,0.416477553,0.054794521,0.125
4.0885E-5,4.251779306,0.132776028,0.41026147,0.054794521,0.125
