Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.84672E-10,0.000000028,0.000001055,1,0,0
9.71214E-10,0.000000191,0.0000036,0.999802645,0,0
9.8748E-10,0.00000029,0.00000366,0.999703967,0,0
1.23552E-9,0.000001119,0.000004579,0.999013223,0,0
1.4201E-9,0.000002584,0.000005263,0.997927768,0,0
1.74671E-9,0.000010063,0.000006474,0.993289915,0,0
2.43691E-9,0.000025003,0.000009032,0.986382475,0,0
3.48208E-9,0.000050244,0.000012906,0.977994869,0,0
5.18061E-9,0.000100167,0.000019201,0.966548253,0,0
1.12142E-8,0.000250265,0.000041562,0.947700809,0,0
1.95874E-8,0.000501554,0.000072594,0.931320308,0,0
3.60537E-8,0.001002418,0.000133617,0.913163608,0,0
9.48965E-8,0.002507483,0.000351654,0.888987567,0,0
1.76065E-7,0.005008965,0.00065234,0.870436156,0,0
3.45825E-7,0.010024174,0.001280915,0.850897967,0,0
6.93462E-7,0.025059004,0.002566886,0.822182751,0,0
9.9601E-7,0.050046608,0.003684717,0.793171502,0,0
1.53329E-6,0.100061058,0.005666736,0.75389777,0,0
2.75666E-6,0.20002819,0.010165017,0.706433787,0,0
4.12713E-6,0.300283333,0.015180023,0.67732386,0,0
5.09668E-6,0.400246658,0.018712557,0.656108151,0,0
6.38615E-6,0.500114627,0.023391116,0.638938228,0,0
7.34905E-6,0.600215108,0.026870231,0.624531281,0,0
8.26592E-6,0.700767396,0.030171509,0.611801855,0,0
8.77884E-6,0.750337623,0.032013466,0.606078547,0,0
9.27272E-6,0.800792933,0.033783715,0.600552595,0.006896552,0
1.02761E-5,0.90065983,0.037370125,0.590487468,0.006896552,0
1.11186E-5,1.000254584,0.040371304,0.58131044,0.006896552,0
1.18934E-5,1.100194156,0.043123069,0.572725479,0.006896552,0
1.29386E-5,1.200727197,0.046822847,0.564732583,0.006896552,0
1.37696E-5,1.300555372,0.049753933,0.557331754,0.006896552,0
1.45516E-5,1.401115013,0.052504304,0.550325636,0.006896552,0
1.54534E-5,1.500009536,0.055665803,0.543812907,0.006896552,0
1.79173E-5,1.750655241,0.064249939,0.528912572,0.013793103,0
1.99005E-5,2.000951635,0.071102853,0.515887113,0.013793103,0
2.23044E-5,2.251520097,0.079342295,0.504144464,0.034482759,0
2.44678E-5,2.50166735,0.086694844,0.493585948,0.04137931,0
2.63341E-5,2.750088144,0.092990353,0.483915532,0.04137931,0
2.84266E-5,3.001884752,0.099997618,0.474837182,0.048275862,0
3.066E-5,3.253026033,0.10741662,0.466449576,0.055172414,0
3.25959E-5,3.502169856,0.11379825,0.458654036,0.055172414,0
3.46911E-5,3.751843221,0.120653151,0.451351885,0.062068966,0
3.67165E-5,4.00015062,0.127229387,0.444444444,0.062068966,0
3.86468E-5,4.253352288,0.133451343,0.437833037,0.062068966,0
4.09766E-5,4.500769598,0.140901634,0.431715019,0.062068966,0
4.23318E-5,4.750885181,0.145205884,0.425794356,0.062068966,0
4.43008E-5,5.002500362,0.151421384,0.420071048,0.062068966,0
4.60974E-5,5.250621932,0.157052989,0.414643773,0.062068966,0
4.77971E-5,5.504306342,0.162346435,0.409315177,0.062068966,0
4.99988E-5,5.753556341,0.169154037,0.404282613,0.062068966,0
5.18205E-5,6.003089946,0.174744996,0.399447405,0.062068966,0
5.43757E-5,6.252761723,0.18252345,0.394809552,0.062068966,0
5.59167E-5,6.500831552,0.187179124,0.390369055,0.062068966,0
5.7927E-5,6.750995605,0.193212743,0.386027235,0.062068966,0
5.92367E-5,7.002876157,0.197119566,0.381784093,0.075862069,0
6.04873E-5,7.254750463,0.200832285,0.377639629,0.082758621,0
6.15197E-5,7.504966512,0.203884514,0.373593843,0.082758621,0
6.27032E-5,7.753105256,0.207369052,0.369646734,0.082758621,0
6.38806E-5,8.000203973,0.210820404,0.365798303,0.089655172,0
6.55642E-5,8.252695263,0.215729469,0.361949872,0.089655172,0
6.67832E-5,8.504161606,0.219264625,0.358200118,0.089655172,0
6.82875E-5,8.753873945,0.223605545,0.354549043,0.089655172,0
7.0126E-5,9.00338748,0.228877813,0.350996645,0.096551724,0
7.11781E-5,9.250932522,0.231878999,0.347542925,0.096551724,0.058823529
7.23472E-5,9.501933784,0.235200138,0.344089205,0.096551724,0.058823529
7.3648E-5,9.750121557,0.238878577,0.340734162,0.110344828,0.058823529
7.48067E-5,10.002499516,0.242140042,0.33737912,0.110344828,0.058823529
7.62026E-5,10.251586904,0.246050826,0.334122755,0.110344828,0.058823529
7.78016E-5,10.505711711,0.250505914,0.33086639,0.117241379,0.058823529
7.89031E-5,10.756489781,0.253559324,0.327708703,0.117241379,0.117647059
8.02948E-5,11.003640918,0.257399664,0.324649694,0.117241379,0.117647059
8.16279E-5,11.254823824,0.261059857,0.321590685,0.124137931,0.176470588
8.33144E-5,11.502285481,0.265664333,0.318630353,0.124137931,0.176470588
8.46378E-5,11.754125317,0.269257212,0.315670022,0.137931034,0.176470588
8.59727E-5,12.001506957,0.272863776,0.312808368,0.137931034,0.176470588
8.68523E-5,12.252379955,0.275230362,0.309946714,0.151724138,0.176470588
8.81395E-5,12.506211539,0.278679934,0.30708506,0.151724138,0.176470588
8.94657E-5,12.755060083,0.282216758,0.304322084,0.151724138,0.176470588
9.06007E-5,13.007168651,0.285229768,0.301559108,0.151724138,0.176470588
9.1541E-5,13.253225447,0.287716341,0.29889481,0.151724138,0.176470588
9.27961E-5,13.502353706,0.291022152,0.296230511,0.151724138,0.176470588
9.37807E-5,13.754382677,0.29360468,0.293566213,0.15862069,0.176470588
9.51414E-5,14.009283382,0.297158053,0.290901914,0.15862069,0.176470588
9.62545E-5,14.257935744,0.300051682,0.288336294,0.15862069,0.176470588
9.7384E-5,14.500108582,0.302975682,0.285869351,0.15862069,0.176470588
