Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.65275E-10,0.000000027,0.000000915,1,0,0
4.42883E-10,0.000000114,0.000001527,0.999802722,0,0
4.87341E-10,0.000000256,0.000001681,0.999506806,0,0
5.86528E-10,0.000001027,0.000002023,0.998125863,0,0
6.48716E-10,0.000002529,0.000002237,0.995758532,0,0
1.06648E-9,0.000010073,0.000003678,0.98697968,0,0
1.69037E-9,0.000025003,0.000005829,0.976129414,0,0
2.8103E-9,0.000050098,0.000009692,0.964785954,0,0
5.3346E-9,0.000100283,0.000018397,0.952160189,0,0
1.09502E-8,0.00025063,0.000037762,0.933517459,0,0
2.0836E-8,0.000500546,0.000071852,0.917636615,0,0
3.79114E-8,0.001003726,0.000130732,0.900572105,0,0
9.35363E-8,0.002503661,0.000322517,0.876997435,0,0
1.79754E-7,0.005015635,0.000619705,0.858157428,0,0
3.34232E-7,0.010017798,0.001151965,0.839120142,0,0
5.31602E-7,0.025047163,0.0018316,0.805681594,0,0
8.95894E-7,0.050036463,0.003084805,0.769579799,0,0
1.73275E-6,0.100110888,0.005957725,0.729828369,0,0
3.11458E-6,0.200293962,0.01068343,0.688202801,0,0.0625
4.19875E-6,0.300193989,0.014375451,0.660978497,0,0.0625
5.24246E-6,0.400038116,0.017916681,0.640067074,0,0.0625
6.26771E-6,0.500479608,0.021382858,0.622706648,0,0.0625
7.34989E-6,0.600133295,0.025028256,0.608206747,0,0.0625
8.35292E-6,0.700180841,0.028394886,0.595580982,0,0.0625
8.89485E-6,0.750318405,0.030209025,0.589859933,0,0.0625
9.32622E-6,0.800565625,0.03165064,0.5844348,0,0.0625
1.03626E-5,0.900651601,0.035105245,0.574373644,0,0.0625
1.13598E-5,1.000445621,0.038417846,0.565298876,0,0.0625
1.21826E-5,1.101199091,0.041142621,0.55681594,0,0.0625
1.32548E-5,1.200511867,0.044681566,0.549122115,0,0.0625
1.41073E-5,1.300799181,0.047485713,0.541921484,0,0.0625
1.48922E-5,1.401030346,0.050060613,0.535115407,0.006849315,0.0625
1.60582E-5,1.501434706,0.053872593,0.528703886,0.01369863,0.0625
1.82922E-5,1.750509558,0.061133802,0.514401263,0.01369863,0.125
2.02333E-5,2.000049726,0.067397592,0.501676859,0.01369863,0.125
2.23669E-5,2.252214748,0.074234441,0.490037483,0.01369863,0.125
2.39497E-5,2.502136145,0.079273903,0.479384494,0.020547945,0.125
2.56085E-5,2.750258856,0.084525956,0.469520616,0.020547945,0.125
2.79327E-5,3.002107486,0.09183432,0.46024857,0.020547945,0.125
2.9859E-5,3.251758403,0.0978473,0.451765634,0.02739726,0.125
3.17932E-5,3.501312671,0.103844898,0.443775893,0.02739726,0.1875
3.35261E-5,3.752515196,0.109184441,0.436180706,0.034246575,0.1875
3.51847E-5,4.003241585,0.114265345,0.428980075,0.04109589,0.1875
3.68196E-5,4.251794105,0.119245138,0.422173999,0.047945205,0.1875
3.80997E-5,4.503152864,0.123124731,0.4155652,0.047945205,0.1875
3.98047E-5,4.753270239,0.128265484,0.409252318,0.061643836,0.1875
4.13046E-5,5.000939389,0.132762697,0.403235352,0.068493151,0.1875
4.31855E-5,5.250266238,0.138369777,0.397415664,0.068493151,0.1875
4.47595E-5,5.500286381,0.14303431,0.391793253,0.068493151,0.1875
4.63216E-5,5.750381978,0.147638411,0.38636812,0.068493151,0.25
4.80732E-5,6.004769014,0.152771671,0.381041626,0.068493151,0.25
4.96119E-5,6.253942666,0.157255222,0.376011048,0.068493151,0.25
5.07028E-5,6.500099272,0.160419747,0.371177747,0.068493151,0.25
5.25268E-5,6.753740567,0.16568441,0.366344447,0.068493151,0.25
5.41718E-5,7.004915517,0.170404172,0.361708424,0.068493151,0.3125
5.54133E-5,7.251481942,0.173948457,0.357269678,0.075342466,0.3125
5.68437E-5,7.503871133,0.178013132,0.352830933,0.082191781,0.3125
5.85736E-5,7.752472853,0.182902254,0.348589465,0.082191781,0.375
6.02349E-5,8.00234243,0.187570164,0.344446636,0.082191781,0.375
6.19444E-5,8.252756049,0.192345589,0.340402446,0.082191781,0.375
6.35595E-5,8.503744109,0.196831546,0.336456895,0.082191781,0.375
