Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.83488E-4,17.511763928,0.252390375,0.131228416,0.097222222,0
1.8695E-4,17.75262342,0.255934431,0.129945733,0.104166667,0
1.89113E-4,18.016236875,0.258131021,0.128564381,0.104166667,0
1.91668E-4,18.263846714,0.260709083,0.127281697,0.104166667,0
1.94336E-4,18.515008994,0.263382165,0.125999013,0.104166667,0
1.97308E-4,18.750592811,0.266337684,0.124814998,0.104166667,0
2.0169E-4,19.01030632,0.270651863,0.123532314,0.104166667,0
2.04106E-4,19.253664298,0.273008764,0.122348298,0.104166667,0
2.06449E-4,19.500006588,0.27527959,0.121164282,0.104166667,0
2.08877E-4,19.770416201,0.277618996,0.119881598,0.111111111,0
2.10818E-4,20.001577678,0.279477748,0.118796251,0.118055556,0
2.12667E-4,20.255612926,0.28123899,0.117612235,0.118055556,0
2.17383E-4,20.513649557,0.285694061,0.116428219,0.118055556,0
2.19996E-4,20.754051679,0.288138475,0.115342871,0.125,0
2.23302E-4,21.019654796,0.291208015,0.114158855,0.125,0
2.28777E-4,21.26828179,0.296233001,0.113073508,0.125,0
2.31701E-4,21.521621937,0.298887165,0.11198816,0.125,0
2.34382E-4,21.754799194,0.301303916,0.11100148,0.125,0
2.36195E-4,22.013551016,0.302927942,0.109916132,0.125,0
2.39112E-4,22.251303613,0.305526353,0.108929452,0.125,0
2.42417E-4,22.516003169,0.308446539,0.107844105,0.125,0
2.46026E-4,22.760986447,0.311607849,0.106857425,0.131944444,0
2.52295E-4,23.010858247,0.317030644,0.105870745,0.138888889,0
2.54878E-4,23.264665285,0.319240308,0.104884065,0.138888889,0
2.57144E-4,23.520866514,0.321167067,0.103897385,0.152777778,0
2.60286E-4,23.753751419,0.323820144,0.103009373,0.152777778,0
2.64558E-4,24.016041571,0.32739488,0.102022694,0.152777778,0
2.67475E-4,24.25548015,0.329814526,0.101134682,0.152777778,0
2.71627E-4,24.525329825,0.333228413,0.100148002,0.152777778,0
2.74597E-4,24.77130037,0.335648934,0.09925999,0.159722222,0
2.76431E-4,25.019279053,0.337134998,0.098371978,0.159722222,0
2.80689E-4,25.26989281,0.340559306,0.097483966,0.166666667,0
2.82835E-4,25.523419271,0.342272082,0.096595955,0.166666667,0
2.86858E-4,25.751411098,0.345458706,0.095806611,0.166666667,0
2.89651E-4,26.010999126,0.347652436,0.094918599,0.166666667,0
2.91449E-4,26.272679586,0.349056929,0.094030587,0.166666667,0
2.93748E-4,26.506975657,0.350844872,0.093241243,0.166666667,0
2.98021E-4,26.773526825,0.354141116,0.092353231,0.173611111,0
3.02263E-4,27.01338451,0.357379978,0.091563888,0.173611111,0
3.04301E-4,27.255773116,0.358925016,0.090774544,0.180555556,0
3.08669E-4,27.500629309,0.362211171,0.0899852,0.180555556,0
3.11579E-4,27.780055445,0.364381739,0.089097188,0.180555556,0
3.14637E-4,28.030336069,0.366646089,0.088307844,0.180555556,0
3.15964E-4,28.251182138,0.367624319,0.087617168,0.180555556,0
3.19558E-4,28.505511645,0.370257631,0.086827824,0.180555556,0
3.23875E-4,28.763178292,0.373392171,0.086038481,0.180555556,0
3.25301E-4,29.022867012,0.374420366,0.085249137,0.180555556,0
3.27988E-4,29.251370598,0.376349013,0.084558461,0.180555556,0
3.32536E-4,29.515772588,0.379586548,0.083769117,0.180555556,0
3.36365E-4,29.75022715,0.382286692,0.083078441,0.180555556,0
3.42212E-4,30.021913565,0.386364283,0.082289097,0.180555556,0
3.44222E-4,30.262214504,0.387753624,0.081598421,0.1875,0
3.46398E-4,30.50408895,0.389251174,0.080907745,0.1875,0
3.52859E-4,30.783319275,0.39365307,0.080118402,0.194444444,0
3.5558E-4,31.031573521,0.395488382,0.079427726,0.194444444,0
3.58818E-4,31.281895622,0.397657324,0.07873705,0.194444444,0
3.62369E-4,31.534631927,0.400018934,0.078046374,0.194444444,0
3.63626E-4,31.752480862,0.400850302,0.077454366,0.194444444,0
3.65649E-4,32.007826563,0.402183487,0.07676369,0.194444444,0
3.67619E-4,32.264844205,0.403475482,0.076073014,0.194444444,0
3.68717E-4,32.522684562,0.404193516,0.075382338,0.194444444,0
3.70227E-4,32.781377341,0.405178328,0.074691663,0.194444444,0
3.73967E-4,33.004988903,0.407602956,0.074099655,0.194444444,0
3.82316E-4,33.270373062,0.412945128,0.073408979,0.194444444,0
3.85026E-4,33.500697226,0.41465854,0.072816971,0.194444444,0
3.87923E-4,33.771561463,0.416479297,0.072126295,0.201388889,0
3.90037E-4,34.00524252,0.417800355,0.071534287,0.208333333,0
3.93818E-4,34.279946204,0.420148707,0.070843611,0.208333333,0
3.97547E-4,34.517786091,0.422446477,0.070251603,0.208333333,0
4.01438E-4,34.757663847,0.424824999,0.069659595,0.215277778,0
4.05031E-4,35.040297424,0.427003306,0.06896892,0.215277778,0
4.07292E-4,35.283696663,0.428366066,0.068376912,0.215277778,0
4.09033E-4,35.528917961,0.429410963,0.067784904,0.215277778,0
4.13569E-4,35.776075473,0.432115242,0.067192896,0.215277778,0
4.18394E-4,36.025915777,0.434963828,0.066600888,0.215277778,0
4.21138E-4,36.277844721,0.436571068,0.06600888,0.215277778,0
4.23999E-4,36.531383277,0.438237196,0.065416872,0.215277778,0
4.25179E-4,36.786258258,0.43892128,0.064824864,0.215277778,0
4.29325E-4,37.000039124,0.441312677,0.064331524,0.215277778,0
4.32079E-4,37.258347396,0.442889591,0.063739517,0.215277778,0
4.37601E-4,37.519863196,0.446025386,0.063147509,0.215277778,0
4.40853E-4,37.783781408,0.447855728,0.062555501,0.215277778,0
4.43552E-4,38.004965243,0.449365003,0.062062161,0.215277778,0
4.46895E-4,38.272109252,0.451223712,0.061470153,0.215277778,0
4.49363E-4,38.541221336,0.452587949,0.060878145,0.215277778,0
4.52934E-4,38.766681826,0.454549611,0.060384805,0.215277778,0
4.56102E-4,39.0393029,0.456278365,0.059792797,0.215277778,0
4.58374E-4,39.268034701,0.457511569,0.059299457,0.215277778,0
