Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.6613E-11,0.000000002,0.000000044,0.999901147,0,0
2.01823E-11,0.000000004,0.000000053,0.999802293,0,0
2.35344E-11,0.00000001,0.000000062,0.999505733,0,0
3.08785E-11,0.000000027,0.000000081,0.998912614,0,0
7.1963E-11,0.000000106,0.00000019,0.997232108,0,0
9.95331E-11,0.000000253,0.000000262,0.995551601,0,0
2.72803E-10,0.00000101,0.000000719,0.991795176,0,0
5.09178E-10,0.000002531,0.000001342,0.98803875,0,0
1.12291E-9,0.000010041,0.000002959,0.978548834,0,0
2.13311E-9,0.000025037,0.000005621,0.968960063,0,0
3.58124E-9,0.000050158,0.000009437,0.960162119,0,0
5.94193E-9,0.000100098,0.000015658,0.949584816,0,0
1.10963E-8,0.000250887,0.000029239,0.931988928,0,0
1.8279E-8,0.00050126,0.000048166,0.915085014,0,0
3.20824E-8,0.001001556,0.000084537,0.895017794,0,0
7.35259E-8,0.002500712,0.00019373,0.865757216,0,0
1.35132E-7,0.005005651,0.000356024,0.841340451,0,0
2.38593E-7,0.010003809,0.000628522,0.814452353,0,0
4.65824E-7,0.025029915,0.001226745,0.771747726,0,0
7.79711E-7,0.050053321,0.002052516,0.731119019,0,0
1.38171E-6,0.100031453,0.003634343,0.684756821,0,0
2.42923E-6,0.200206357,0.006380847,0.632166864,0,0
3.4204E-6,0.300326358,0.008972629,0.597765915,0,0
4.66072E-6,0.400157579,0.012206402,0.572854883,0,0
5.73003E-6,0.50033007,0.014985829,0.553677343,0,0
6.71977E-6,0.600226258,0.017551493,0.537663108,0.008333333,0
7.8498E-6,0.700737132,0.020472613,0.524021352,0.008333333,0
8.30653E-6,0.750149629,0.021650795,0.517991301,0.008333333,0
8.63666E-6,0.800015548,0.022501538,0.512158956,0.008333333,0
9.52672E-6,0.900763209,0.024791471,0.50118624,0.008333333,0
1.03576E-5,1.000086382,0.026924355,0.491300909,0.008333333,0
1.11282E-5,1.100233474,0.028898371,0.482107552,0.008333333,0
1.18288E-5,1.201153953,0.030689531,0.473408462,0.008333333,0
1.26354E-5,1.300073315,0.032747483,0.465401344,0.008333333,0
1.34337E-5,1.400537983,0.034779964,0.45778964,0.008333333,0
1.42962E-5,1.501357117,0.036971397,0.450573349,0.008333333,0
1.66757E-5,1.750803255,0.042990835,0.434657968,0.016666667,0
1.91476E-5,2.000076871,0.049204155,0.420818505,0.025,0
2.17795E-5,2.250482748,0.05577561,0.408758403,0.025,0
2.41168E-5,2.501909089,0.061573088,0.397884539,0.025,0
2.68692E-5,2.751075942,0.068354874,0.388196916,0.025,0
2.9671E-5,3.000842838,0.075208021,0.379497825,0.025,0
3.19909E-5,3.252787242,0.080844098,0.371391854,0.025,0
3.44755E-5,3.502603492,0.086842277,0.363977857,0.025,0
3.69743E-5,3.752252727,0.092835507,0.357058126,0.033333333,0
3.90584E-5,4.002759019,0.097803749,0.350533808,0.033333333,0
4.11933E-5,4.251680419,0.102864932,0.344404903,0.033333333,0
4.2977E-5,4.504297337,0.107071928,0.338473705,0.041666667,0
4.54484E-5,4.752536483,0.112868126,0.33293792,0.041666667,0
4.74491E-5,5.004001243,0.117532691,0.327599842,0.041666667,0
4.93079E-5,5.251283941,0.121844722,0.322558323,0.05,0
5.14625E-5,5.503427618,0.126816282,0.317615658,0.05,0
5.37395E-5,5.750592778,0.132039896,0.312969553,0.05,0
5.68363E-5,6.0008505,0.139094072,0.308521155,0.058333333,0
5.92977E-5,6.250502964,0.14465988,0.304270463,0.058333333,0
6.18642E-5,6.504947243,0.150424977,0.300118624,0.066666667,0
6.40198E-5,6.756353168,0.155236973,0.296164492,0.066666667,0
6.60394E-5,7.003130377,0.159720778,0.292408066,0.066666667,0
6.80892E-5,7.252020861,0.164247241,0.288750494,0.066666667,0
7.04903E-5,7.501506811,0.169518485,0.285191775,0.066666667,0
7.22306E-5,7.751005604,0.173318312,0.28173191,0.066666667,0
7.43368E-5,8.000244745,0.177893881,0.278370898,0.075,0
7.63309E-5,8.256894232,0.182202335,0.275009885,0.083333333,0
7.82628E-5,8.503883652,0.186354937,0.27184658,0.083333333,0
7.96711E-5,8.756377783,0.189368826,0.268683274,0.083333333,0
8.13329E-5,9.005901952,0.192910865,0.265618822,0.091666667,0
8.27846E-5,9.252173926,0.195992427,0.262653223,0.091666667,0
8.46005E-5,9.503135314,0.199830423,0.259687624,0.091666667,0
8.60658E-5,9.75079481,0.202914079,0.256820878,0.091666667,0
8.73899E-5,10.002057896,0.205690368,0.253954132,0.091666667,0
8.87947E-5,10.257706825,0.208625299,0.251087386,0.091666667,0
9.04931E-5,10.508902247,0.212159232,0.248319494,0.091666667,0
9.18156E-5,10.754814934,0.214900001,0.245650455,0.091666667,0
9.42261E-5,11.006181827,0.219871126,0.242981416,0.091666667,0
9.61837E-5,11.253695567,0.223885069,0.24041123,0.1,0
9.79286E-5,11.506522313,0.227445394,0.237841044,0.1,0
1.00035E-4,11.753718452,0.231722469,0.235369711,0.1,0
1.0168E-4,12.005996074,0.235045684,0.232898379,0.1,0
1.03205E-4,12.251744935,0.238112088,0.2305259,0.1,0
1.05336E-4,12.50227196,0.242378335,0.22815342,0.1,0
1.06641E-4,12.75660652,0.244978877,0.225780941,0.1,0
1.0846E-4,13.003385496,0.248589735,0.223507315,0.1,0
1.1004E-4,13.254695493,0.251711728,0.221233689,0.1,0
1.12161E-4,13.510362175,0.255883039,0.218960063,0.1,0
1.13871E-4,13.758932807,0.259228154,0.216785291,0.108333333,0
1.15945E-4,14.000304668,0.263265619,0.214709371,0.108333333,0
1.17758E-4,14.257350628,0.266777199,0.212534599,0.108333333,0
1.19871E-4,14.506589072,0.270847877,0.210458679,0.116666667,0
1.21554E-4,14.760238665,0.274075611,0.20838276,0.116666667,0
1.23373E-4,15.005404989,0.277546442,0.206405694,0.116666667,0
1.25647E-4,15.254213235,0.281862355,0.204428628,0.116666667,0
1.27772E-4,15.507797218,0.285871669,0.202451562,0.116666667,0
1.2866E-4,15.751296937,0.287542204,0.200573349,0.125,0
1.30586E-4,16.010772907,0.291148923,0.198596283,0.125,0
1.31951E-4,16.260455734,0.293692364,0.19671807,0.133333333,0
1.33958E-4,16.500005039,0.297417988,0.194938711,0.133333333,0
1.35482E-4,16.755830929,0.300234457,0.193060498,0.133333333,0
1.36962E-4,17.001186739,0.302958507,0.191281139,0.141666667,0
1.38963E-4,17.263718093,0.306623874,0.189402926,0.141666667,0
1.4048E-4,17.501759823,0.309389402,0.18772242,0.141666667,0
1.42187E-4,17.756379917,0.312490232,0.18594306,0.141666667,0
1.4452E-4,18.000021044,0.316703123,0.184262554,0.141666667,0
1.46426E-4,18.26191342,0.320126865,0.182483195,0.15,0
1.48257E-4,18.512849197,0.323398513,0.180802689,0.15,0
1.50875E-4,18.752425905,0.328050736,0.179221036,0.15,0
1.53065E-4,19.010985647,0.331917523,0.17754053,0.15,0
1.54759E-4,19.257312632,0.33489302,0.175958877,0.158333333,0
1.56423E-4,19.506199199,0.337802167,0.174377224,0.158333333,0
1.59301E-4,19.759558796,0.342805584,0.172795571,0.158333333,0
1.61176E-4,20.016032778,0.346044504,0.171213919,0.158333333,0
1.62557E-4,20.259030233,0.348420127,0.169731119,0.158333333,0
1.63823E-4,20.503640791,0.350589992,0.168248319,0.158333333,0
1.65806E-4,20.750919508,0.353974904,0.16676552,0.158333333,0
1.66664E-4,21.000364823,0.355433218,0.16528272,0.158333333,0
1.68038E-4,21.251494103,0.357762932,0.163799921,0.158333333,0
1.68935E-4,21.504282837,0.359279453,0.162317121,0.158333333,0
1.71003E-4,21.759742118,0.36276157,0.160834322,0.158333333,0
1.72679E-4,22.000145848,0.365569829,0.159450376,0.158333333,0
1.75414E-4,22.261220502,0.370125238,0.157967576,0.158333333,0
1.77463E-4,22.50794572,0.373517224,0.15658363,0.158333333,0
1.79212E-4,22.757549722,0.376397752,0.155199684,0.166666667,0
1.80607E-4,23.00948649,0.378685717,0.153815737,0.175,0
1.83507E-4,23.26497668,0.383416178,0.152431791,0.175,0
1.84923E-4,23.504419551,0.38571246,0.151146698,0.175,0
1.86744E-4,23.764824047,0.388652662,0.149762752,0.175,0
1.87706E-4,24.008351799,0.390201459,0.148477659,0.183333333,0
1.8931E-4,24.25334609,0.392772995,0.147192566,0.183333333,0
1.91759E-4,24.501132682,0.396678868,0.145907473,0.183333333,0
1.93463E-4,24.751728101,0.399382474,0.14462238,0.183333333,0
1.96277E-4,25.005105145,0.403819727,0.143337287,0.183333333,0
1.98765E-4,25.261695608,0.407714598,0.142052195,0.191666667,0
2.00944E-4,25.501530239,0.411106938,0.140865955,0.191666667,0
2.03865E-4,25.764766714,0.415621858,0.139580862,0.2,0
2.05836E-4,26.010507172,0.418648704,0.138394622,0.208333333,0
2.08022E-4,26.259286568,0.421988508,0.137208383,0.208333333,0
2.09477E-4,26.509865469,0.424200786,0.136022143,0.216666667,0
2.10765E-4,26.762057923,0.426151564,0.134835904,0.216666667,0
2.12225E-4,27.015933389,0.428354428,0.133649664,0.216666667,0
2.14584E-4,27.250966735,0.431897548,0.132562278,0.216666667,0
2.16979E-4,27.509771385,0.435471721,0.131376038,0.225,0
2.18473E-4,27.771278136,0.437688981,0.130189798,0.225,0
2.19921E-4,28.012570891,0.439830558,0.129102412,0.225,0
2.22155E-4,28.25576321,0.443118081,0.128015026,0.225,0
2.24353E-4,28.501408682,0.446334071,0.126927639,0.225,0
2.26904E-4,28.771858737,0.450044364,0.1257414,0.225,0
2.29105E-4,29.022753207,0.453224714,0.124654013,0.225,0
2.30819E-4,29.252920036,0.455688248,0.12366548,0.233333333,0
2.33403E-4,29.508409561,0.45938156,0.122578094,0.241666667,0
2.36267E-4,29.767219284,0.463446594,0.121490708,0.241666667,0
2.38123E-4,30.004571619,0.466064684,0.120502175,0.241666667,0
2.4094E-4,30.268302783,0.470013606,0.119414788,0.241666667,0
2.41888E-4,30.509608576,0.471335199,0.118426255,0.241666667,0
2.43198E-4,30.752032785,0.473157766,0.117437722,0.241666667,0
2.45788E-4,31.021002036,0.476741495,0.116350336,0.241666667,0
2.47329E-4,31.267475053,0.478860904,0.115361803,0.241666667,0
2.50095E-4,31.516667406,0.482646335,0.11437327,0.241666667,0
2.51917E-4,31.767810537,0.485124107,0.113384737,0.241666667,0
2.53736E-4,32.020744532,0.48758614,0.112396204,0.241666667,0
2.56417E-4,32.250464673,0.491193059,0.111506524,0.241666667,0
2.60117E-4,32.508818457,0.496130084,0.110517991,0.241666667,0
2.62415E-4,32.770203593,0.499172374,0.109529458,0.25,0
2.64578E-4,33.007869187,0.502018647,0.108639779,0.25,0
2.66852E-4,33.273795577,0.504992951,0.107651246,0.25,0
2.69165E-4,33.514762907,0.508000848,0.106761566,0.25,0
2.71155E-4,33.757662982,0.510574865,0.105871886,0.25,0
2.73912E-4,34.003181031,0.514117953,0.104982206,0.25,0
2.77304E-4,34.251402564,0.518441288,0.104092527,0.25,0
2.78494E-4,34.501642653,0.519949234,0.103202847,0.25,0
2.80287E-4,34.753092876,0.522211305,0.102313167,0.25,0
2.82812E-4,35.006766786,0.525380231,0.101423488,0.258333333,0
2.8479E-4,35.262275279,0.527847273,0.100533808,0.258333333,0
2.86757E-4,35.519535779,0.530288631,0.099644128,0.258333333,0
2.88866E-4,35.75001642,0.532890981,0.098853302,0.258333333,0
2.90408E-4,36.010982592,0.534785306,0.097963622,0.266666667,0
2.92752E-4,36.273589287,0.537650098,0.097073942,0.266666667,0
2.95078E-4,36.508635113,0.540474971,0.096283116,0.275,0
2.97371E-4,36.775219623,0.543243675,0.095393436,0.275,0
3.00177E-4,37.014474286,0.546608582,0.09460261,0.283333333,0
3.02694E-4,37.255126366,0.549605464,0.093811783,0.283333333,0
3.04966E-4,37.528778204,0.552294583,0.092922104,0.291666667,0
3.06904E-4,37.773673338,0.554574788,0.092131277,0.291666667,0
3.07751E-4,38.019462472,0.555568397,0.091340451,0.308333333,0
3.10691E-4,38.267069589,0.558997685,0.090549624,0.308333333,0
3.11943E-4,38.516255444,0.560450233,0.089758798,0.316666667,0
3.13868E-4,38.766644914,0.562674252,0.088967972,0.316666667,0
3.15756E-4,39.018385937,0.56484468,0.088177145,0.316666667,0
3.17614E-4,39.27157655,0.566969551,0.087386319,0.316666667,0
3.19831E-4,39.526405987,0.569492223,0.086595492,0.325,0
3.21894E-4,39.751162297,0.571826185,0.085903519,0.325,0
3.26111E-4,40.010867389,0.576558278,0.085112693,0.325,0
3.2965E-4,40.273288769,0.580488098,0.084321866,0.325,0
3.31984E-4,40.505282428,0.583060947,0.083629893,0.325,0
3.35486E-4,40.772420011,0.586890649,0.082839067,0.325,0
3.37799E-4,41.008429116,0.589401285,0.082147094,0.325,0
3.40051E-4,41.279562423,0.591830455,0.081356267,0.325,0
3.44306E-4,41.519285095,0.596381464,0.080664294,0.325,0
3.48808E-4,41.76161955,0.601140769,0.079972321,0.333333333,0
3.50913E-4,42.006458919,0.603347097,0.079280348,0.333333333,0
