X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.648064,-22.734286,train,5.8347091868847E-4,59.261721016340445,0.785084479908869
-48.612387,-23.106709,train,6.521517519009428E-4,63.12147505423241,0.8206635865845736
-48.444165,-22.884181,train,6.041789623088454E-4,60.27798200201435,0.7964977541398102
-46.499779,-23.709942,train,1.796145890745519E-4,22.830257241910193,0.3770594954230141
-48.131024,-22.788382,train,7.192105141384089E-4,67.30172703476313,0.8497115859989592
-48.699068,-22.82203,train,6.136614449320794E-4,61.09675760203736,0.8015197392995584
-47.96141,-22.530255,train,6.15015491899519E-4,61.254290674253745,0.8022266674776982
-49.00094,-22.701441,train,5.9783586687691E-4,60.03663986219439,0.7930676770731537
-43.460742,-22.756132,train,0.0016561019132940017,95.36235917932191,0.9872727675721024
-84.327909,9.982252,train,3.0369838311149666E-4,37.3760996426361,0.5507962703131439
-88.985657,13.835482,train,1.1293868541606936E-4,13.623408815566984,0.2574060609524318
-88.98207,13.741312,train,2.0389206132333108E-4,25.768140667317844,0.4156633936536521
-88.703673,13.433413,train,1.77462775579792E-4,22.5079186970011,0.37351722372976526
-88.577065,18.260667,train,5.117580734585907E-4,54.50857970935671,0.7403807117555947
-88.60121,18.237124,train,5.727807194806732E-4,58.50497396020532,0.7789442624785953
-88.49765,17.189877,train,3.620226981419616E-4,43.323796589813035,0.6147912021032365
-79.91927,22.49372,train,5.100294845676318E-4,54.353081096890605,0.7391954426468317
-80.443778,22.159975,train,5.704009083558567E-4,58.3500070847055,0.7775536518478228
-81.953482,22.892653,train,4.549028267711252E-4,50.52651814378577,0.6984197556892844
-86.872215,12.431553,train,3.117729600130052E-4,38.4824123453231,0.5602531921400706
-6.461,41.350144,train,1.306752995010314E-4,16.027107377232387,0.29131478424165835
-86.236174,12.446468,train,3.069334521926799E-4,37.78222000734262,0.5546093502128415
-86.077172,12.145605,train,2.9792491520130865E-4,36.822449414453914,0.5439099578666777
-86.268194,12.124615,train,2.822512260693748E-4,34.950428680808805,0.5246781510478218
-86.36302,13.085114,train,3.0729272962450044E-4,37.88647796346176,0.5550308178917198
-86.459209,13.472601,train,3.443062888298466E-4,41.51930064218424,0.5963814644155239
-86.682222,13.27,train,3.813795734575535E-4,45.23232464686758,0.6339470419890192
-89.398528,18.806656,train,5.592538795066404E-4,57.53121377785422,0.7709226792542874
-100.901681,29.023806,train,2.0152736092609843E-4,25.554101917821942,0.4120108801854738
146.921099,-31.253218,train,7.534051090968008E-5,8.129426777027328,0.18006528702527103
144.785153,-37.471308,train,5.636067200123358E-4,57.91121824019153,0.7735352334695766
-80.342198,27.499208,train,8.658756433197202E-4,75.06273667932807,0.8978872691104197
-84.387982,33.748995,train,0.0010678876036985313,82.1483607664114,0.9400354472709517
-79.0193,35.759573,train,0.0015767952332980785,94.06227184030206,0.9843146706865569
-81.163725,33.836081,train,9.503728314522729E-4,78.07764006736173,0.9182702565410273
-119.417932,36.778261,train,5.666281700449696E-5,5.986831041442674,0.13870032080877714
-85.602364,44.314844,train,5.089004737038079E-4,54.24835649976957,0.7384183759579532
-77.194525,41.203322,train,0.0014094636097896792,90.6347696436116,0.9756224377289726
-82.907123,40.417287,train,0.0012951923717006647,88.34008036892864,0.9670569454034518
-89.398528,40.633125,train,8.907688380468622E-4,76.62290831078259,0.9043705245945632
-74.405661,40.058324,train,0.0019592028249938074,98.33761203918657,0.9942738715835395
-94.6859,46.729553,train,7.996290005352557E-5,8.80019242126581,0.1899919278115827
-76.641271,39.045755,train,0.0016829285289386123,95.86589272813048,0.9881414053591687
-91.831833,37.964253,train,0.0010036451007216683,80.31544921642005,0.9289744490799265
-74.005973,40.712775,train,0.0026156463470363355,98.93014179146448,0.9989846447889016
-73.087749,41.603221,train,0.0018734461392710623,97.33803260005217,0.9928220203072595
-78.656894,37.431573,train,0.0016198840503711413,94.8446382966932,0.9859982538205802
-99.901813,31.968599,train,2.927880270282643E-4,36.27722987281973,0.5376942272018894
-86.134902,40.267194,train,0.0012657805109594273,87.54124248399377,0.9644021959739373
-91.962333,30.984298,train,5.41938725130505E-4,56.64222855191575,0.7602283686543525
-98.484246,39.011902,train,1.3575079765216027E-4,16.800392459859378,0.30072999086695185
-86.580447,35.517491,train,8.754363381131079E-4,75.80872855885491,0.9004277091095749
-97.092877,35.007752,train,4.882606172038252E-4,52.58949907931419,0.7237973950962828
-116.576504,53.933271,train,6.419583184192622E-6,0.5699278780345391,0.01677403272898914
-66.461916,46.565316,train,5.817271147245301E-4,59.138410986686786,0.784094645730592
-121.815931,49.37641,train,6.153942044834528E-5,6.472748412353311,0.14969754542201863
-122.30447,49.050438,train,1.2843601882786443E-4,15.689878747274431,0.28712064664961623
-122.598398,49.219323,train,9.527670630633894E-5,11.139017695486686,0.22202791435777958
-98.468744,49.128798,train,3.459355156343421E-5,3.514397746242798,0.08712637551227997
-74.451222,45.017095,train,0.0014411663390541526,91.47700364200684,0.9775761989843277
-74.113966,45.036537,train,0.0016127787435004223,94.54410273049892,0.985733625758371
-73.899632,45.044091,train,0.0012537516879901453,87.16608927416253,0.9632557692396607
-73.569748,45.235223,train,0.001224264602558966,85.98231015459022,0.9602868268001447
-82.734714,42.163944,train,0.001869030858658567,97.29126616986836,0.9927380185741337
