Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.15447E-4,15.758795425,0.265516416,0.235160269,0.114035088,0.026162791
1.16507E-4,16.002375238,0.267301743,0.233082707,0.114035088,0.026162791
1.18342E-4,16.260604178,0.270373328,0.230906213,0.114035088,0.026162791
1.20633E-4,16.511439287,0.274172701,0.228828651,0.114035088,0.026162791
1.22642E-4,16.755090908,0.27747166,0.22685002,0.114035088,0.026162791
1.24175E-4,17.002134173,0.279969945,0.224871389,0.114035088,0.026162791
1.26452E-4,17.252985753,0.283647062,0.222892758,0.122807018,0.026162791
1.28655E-4,17.508479101,0.287170318,0.220914127,0.122807018,0.026162791
1.30768E-4,17.755398598,0.290516057,0.219034428,0.122807018,0.026162791
1.31521E-4,18.004443389,0.291700573,0.217154729,0.122807018,0.026162791
1.32941E-4,18.256112395,0.293925129,0.21527503,0.122807018,0.026162791
1.34204E-4,18.509975537,0.295890705,0.21339533,0.122807018,0.026162791
1.36025E-4,18.753362042,0.298705492,0.211614563,0.122807018,0.026162791
1.37628E-4,19.013427087,0.301165696,0.209734863,0.122807018,0.026162791
1.39709E-4,19.263180135,0.304334296,0.207954096,0.131578947,0.026162791
1.41288E-4,19.50215359,0.306718054,0.20627226,0.131578947,0.026162791
1.42448E-4,19.757484517,0.308459869,0.204491492,0.131578947,0.026162791
1.43959E-4,20.000825551,0.310715469,0.202809656,0.131578947,0.026162791
1.46232E-4,20.261700417,0.314080254,0.201028888,0.140350877,0.026162791
1.4722E-4,20.511506417,0.315532979,0.199347052,0.140350877,0.026162791
1.49065E-4,20.763549359,0.318228481,0.197665216,0.140350877,0.026162791
1.51142E-4,21.003792744,0.321239015,0.196082311,0.140350877,0.026162791
1.53704E-4,21.263359232,0.324914377,0.194400475,0.140350877,0.026162791
1.55191E-4,21.510489132,0.327029968,0.19281757,0.140350877,0.026162791
1.5676E-4,21.760007364,0.329247844,0.191234666,0.140350877,0.026162791
1.58135E-4,22.011999222,0.331179062,0.189651761,0.140350877,0.026162791
1.597E-4,22.250451517,0.33336357,0.188167788,0.140350877,0.026162791
1.60723E-4,22.506788107,0.334784388,0.186584883,0.140350877,0.026162791
1.61829E-4,22.765157628,0.336313394,0.185001979,0.149122807,0.026162791
1.63196E-4,23.009160942,0.338194402,0.183518006,0.157894737,0.026162791
1.65002E-4,23.255270866,0.340660948,0.182034032,0.157894737,0.026162791
1.67315E-4,23.504974714,0.343795136,0.180550059,0.157894737,0.026162791
1.68604E-4,23.756774102,0.345528899,0.179066086,0.157894737,0.026162791
1.70451E-4,24.010934633,0.347997015,0.177582113,0.157894737,0.026162791
1.71579E-4,24.250444655,0.349495077,0.176197072,0.157894737,0.026162791
1.73742E-4,24.5097895,0.352347575,0.174713099,0.157894737,0.026162791
1.75176E-4,24.754117384,0.354225723,0.173328057,0.157894737,0.026162791
1.77708E-4,25.00126027,0.357515134,0.171943015,0.157894737,0.026162791
1.80276E-4,25.251924781,0.360817658,0.170557974,0.157894737,0.026162791
1.81377E-4,25.504926891,0.362223372,0.169172932,0.166666667,0.026162791
1.83617E-4,25.760910334,0.365063593,0.167787891,0.166666667,0.026162791
1.85603E-4,26.001020568,0.367561398,0.166501781,0.166666667,0.026162791
1.87297E-4,26.261809512,0.369674916,0.165116739,0.166666667,0.026162791
1.88296E-4,26.50613032,0.370915554,0.163830629,0.166666667,0.026162791
1.89632E-4,26.751683072,0.372566659,0.162544519,0.166666667,0.026162791
1.91813E-4,27.018495504,0.375243791,0.161159478,0.166666667,0.026162791
1.9397E-4,27.250226375,0.377869311,0.159972299,0.166666667,0.026162791
1.95566E-4,27.503254133,0.379797064,0.158686189,0.166666667,0.026162791
1.97746E-4,27.759158231,0.382412262,0.157400079,0.166666667,0.026162791
1.99458E-4,28.017584421,0.384450435,0.156113969,0.175438596,0.026162791
2.01175E-4,28.257868331,0.38648041,0.154926791,0.175438596,0.026162791
2.02972E-4,28.500486499,0.388591371,0.153739612,0.175438596,0.026162791
2.0486E-4,28.765922781,0.390793434,0.152453502,0.175438596,0.026162791
2.06962E-4,29.012963221,0.393226939,0.151266324,0.184210526,0.026162791
2.09882E-4,29.263408141,0.396574024,0.150079145,0.184210526,0.026162791
2.11241E-4,29.515891797,0.398120086,0.148891967,0.184210526,0.026162791
2.11677E-4,29.769650032,0.398614469,0.147704788,0.192982456,0.026162791
2.13107E-4,30.00347221,0.400229466,0.146616541,0.201754386,0.026162791
2.1473E-4,30.260245839,0.402051742,0.145429363,0.201754386,0.026162791
2.17564E-4,30.519611664,0.405207894,0.144242184,0.201754386,0.026162791
2.18862E-4,30.759895697,0.406642332,0.143153937,0.201754386,0.026162791
2.21014E-4,31.002020056,0.409004755,0.142065691,0.201754386,0.026162791
2.22689E-4,31.268112196,0.410831836,0.140878512,0.201754386,0.026162791
2.24745E-4,31.514170673,0.413057777,0.139790265,0.201754386,0.026162791
2.26898E-4,31.762780496,0.415371613,0.138702018,0.201754386,0.026162791
2.29427E-4,32.01400784,0.418065185,0.137613771,0.201754386,0.026162791
2.3091E-4,32.267350467,0.419633835,0.136525524,0.201754386,0.026162791
2.31958E-4,32.522098236,0.420737257,0.135437277,0.201754386,0.029069767
2.33407E-4,32.754777281,0.422255609,0.134447962,0.201754386,0.031976744
2.36032E-4,33.013029146,0.424986217,0.133359715,0.201754386,0.031976744
2.37811E-4,33.273534961,0.426822557,0.132271468,0.201754386,0.031976744
2.39434E-4,33.512200774,0.428486516,0.131282153,0.201754386,0.034883721
2.4206E-4,33.752748145,0.431160084,0.130292837,0.210526316,0.034883721
2.43901E-4,34.020054586,0.433019194,0.12920459,0.210526316,0.034883721
2.44847E-4,34.264454287,0.433969536,0.128215275,0.210526316,0.034883721
2.45824E-4,34.509953766,0.4349487,0.12722596,0.210526316,0.034883721
2.47327E-4,34.756719212,0.436447518,0.126236644,0.219298246,0.034883721
2.49796E-4,35.004964389,0.438892227,0.125247329,0.219298246,0.034883721
2.51552E-4,35.255833877,0.440617552,0.124258013,0.228070175,0.034883721
2.53067E-4,35.508118409,0.442098133,0.123268698,0.228070175,0.034883721
2.55375E-4,35.76255129,0.444338801,0.122279383,0.236842105,0.034883721
2.57228E-4,36.018852635,0.446124611,0.121290067,0.236842105,0.037790698
2.58773E-4,36.251121066,0.447604922,0.120399683,0.236842105,0.037790698
2.60869E-4,36.511281235,0.449599997,0.119410368,0.236842105,0.037790698
2.62273E-4,36.772821579,0.45092838,0.118421053,0.236842105,0.037790698
2.64128E-4,37.010063277,0.45267408,0.117530669,0.236842105,0.037790698
2.65335E-4,37.274875414,0.453804449,0.116541353,0.245614035,0.037790698
2.68038E-4,37.515538538,0.456317465,0.11565097,0.245614035,0.037790698
2.69501E-4,37.757527552,0.457668264,0.114760586,0.245614035,0.037790698
2.71427E-4,38.001029039,0.459436436,0.113870202,0.245614035,0.037790698
2.74105E-4,38.273773194,0.461875851,0.112880886,0.245614035,0.037790698
2.762E-4,38.52151026,0.463768474,0.111990503,0.254385965,0.037790698
2.77318E-4,38.770694453,0.464773588,0.111100119,0.254385965,0.037790698
2.79144E-4,39.02113401,0.466406199,0.110209735,0.263157895,0.037790698
2.80895E-4,39.27318454,0.467962441,0.109319351,0.263157895,0.037790698
2.83133E-4,39.527347051,0.469939362,0.108428967,0.263157895,0.037790698
2.84353E-4,39.754397853,0.471010174,0.107637515,0.263157895,0.037790698
2.86296E-4,40.011252572,0.472707679,0.106747131,0.271929825,0.037790698
2.87614E-4,40.269662583,0.47385265,0.105856747,0.271929825,0.037790698
2.90383E-4,40.501101619,0.476241833,0.105065295,0.271929825,0.037790698
2.92182E-4,40.763594674,0.477782632,0.104174911,0.271929825,0.037790698
2.95885E-4,41.028387138,0.480925631,0.103284527,0.280701754,0.037790698
2.97636E-4,41.265850266,0.482399178,0.102493075,0.280701754,0.037790698
2.99432E-4,41.50470641,0.483901435,0.101701622,0.280701754,0.037790698
3.00791E-4,41.774872112,0.485032465,0.100811239,0.280701754,0.037790698
3.02116E-4,42.016252422,0.486129631,0.100019786,0.280701754,0.037790698
3.04521E-4,42.259181372,0.488111133,0.099228334,0.280701754,0.037790698
3.05802E-4,42.503239464,0.489160031,0.098436882,0.289473684,0.037790698
3.08059E-4,42.779524694,0.490997689,0.097546498,0.289473684,0.037790698
3.09316E-4,43.026594147,0.492015619,0.096755046,0.289473684,0.037790698
3.10497E-4,43.274614315,0.492967526,0.095963593,0.289473684,0.037790698
3.12025E-4,43.523664524,0.494195099,0.095172141,0.289473684,0.037790698
3.12848E-4,43.77369279,0.494853155,0.094380689,0.289473684,0.037790698
3.14093E-4,44.024628735,0.495846429,0.093589236,0.298245614,0.037790698
3.16703E-4,44.276561252,0.497914675,0.092797784,0.298245614,0.037790698
3.19129E-4,44.530943972,0.499822503,0.092006332,0.298245614,0.037790698
3.20486E-4,44.754954266,0.500883608,0.091313811,0.298245614,0.037790698
3.22975E-4,45.012546008,0.502817658,0.090522359,0.298245614,0.037790698
3.25553E-4,45.272293662,0.504804504,0.089730906,0.298245614,0.037790698
3.27323E-4,45.500818494,0.506160112,0.089038385,0.298245614,0.037790698
3.29377E-4,45.763660287,0.507723506,0.088246933,0.298245614,0.037790698
3.31357E-4,46.027930622,0.509221883,0.087455481,0.298245614,0.037790698
3.3322E-4,46.260633859,0.510622502,0.08676296,0.307017544,0.037790698
3.34855E-4,46.527994647,0.511845797,0.085971508,0.307017544,0.037790698
3.37251E-4,46.76322326,0.513627005,0.085278987,0.307017544,0.040697674
3.39319E-4,47.000014631,0.515154554,0.084586466,0.307017544,0.040697674
3.41083E-4,47.272451657,0.516449146,0.083795014,0.307017544,0.040697674
3.4276E-4,47.511899534,0.517674107,0.083102493,0.307017544,0.040697674
3.44192E-4,47.752476015,0.518714908,0.082409972,0.315789474,0.040697674
3.45622E-4,48.02842694,0.519749617,0.08161852,0.324561404,0.040697674
3.47058E-4,48.271027034,0.520784341,0.080925999,0.333333333,0.040697674
3.48655E-4,48.514610508,0.52193001,0.080233478,0.333333333,0.040697674
3.50456E-4,48.759194154,0.523215665,0.079540958,0.333333333,0.040697674
3.52948E-4,49.00535717,0.524982976,0.078848437,0.333333333,0.040697674
3.53778E-4,49.252603196,0.525568418,0.078155916,0.333333333,0.040697674
3.55743E-4,49.500993824,0.526949884,0.077463395,0.333333333,0.040697674
3.58994E-4,49.75144455,0.529216681,0.076770875,0.333333333,0.040697674
3.62124E-4,50.004053245,0.531378897,0.076078354,0.342105263,0.040697674
3.63367E-4,50.257997583,0.532231971,0.075385833,0.342105263,0.040697674
3.66382E-4,50.513632975,0.534288887,0.074693312,0.342105263,0.040697674
3.68495E-4,50.770993295,0.535719577,0.074000791,0.342105263,0.040697674
3.71314E-4,51.030020884,0.537614512,0.073308271,0.342105263,0.040697674
3.73294E-4,51.253562921,0.538936174,0.072714681,0.342105263,0.040697674
3.75404E-4,51.515775287,0.540336798,0.072022161,0.342105263,0.040697674
3.76056E-4,51.778847122,0.540767209,0.07132964,0.342105263,0.040697674
3.76926E-4,52.004706049,0.541341584,0.070736051,0.342105263,0.040697674
3.80195E-4,52.269809582,0.543484804,0.07004353,0.342105263,0.040697674
3.81723E-4,52.536598696,0.544479387,0.069351009,0.350877193,0.040697674
3.84336E-4,52.766327686,0.54617092,0.06875742,0.350877193,0.040697674
3.87972E-4,53.036309009,0.54850366,0.068064899,0.350877193,0.040697674
3.89627E-4,53.269718354,0.549558057,0.06747131,0.350877193,0.043604651
3.91603E-4,53.504240196,0.550809726,0.066877721,0.350877193,0.043604651
3.94975E-4,53.779867051,0.552930301,0.0661852,0.359649123,0.043604651
3.96349E-4,54.017377552,0.553788579,0.065591611,0.359649123,0.043604651
3.97743E-4,54.25573439,0.554655965,0.064998021,0.359649123,0.043604651
3.98795E-4,54.534697837,0.55530842,0.064305501,0.368421053,0.043604651
4.01111E-4,54.774570368,0.5567376,0.063711911,0.377192982,0.043604651
4.01854E-4,55.015519885,0.557194206,0.063118322,0.377192982,0.043604651
4.0385E-4,55.257604683,0.558416412,0.062524733,0.377192982,0.049418605
4.05442E-4,55.500488686,0.559386528,0.061931144,0.377192982,0.049418605
4.06656E-4,55.78468675,0.560123126,0.061238623,0.377192982,0.049418605
4.08458E-4,56.029222808,0.561212155,0.060645034,0.385964912,0.049418605
4.10271E-4,56.274901244,0.562302671,0.060051444,0.394736842,0.049418605
4.13236E-4,56.522151278,0.564074054,0.059457855,0.394736842,0.049418605
4.16126E-4,56.771324483,0.565787067,0.058864266,0.403508772,0.049418605
4.18143E-4,57.021858449,0.566974586,0.058270677,0.403508772,0.049418605
4.21281E-4,57.273771955,0.568809428,0.057677087,0.412280702,0.049418605
4.2398E-4,57.527899533,0.570374673,0.057083498,0.412280702,0.049418605
4.2576E-4,57.782704553,0.571401431,0.056489909,0.412280702,0.049418605
4.30255E-4,58.039629329,0.573971162,0.05589632,0.429824561,0.049418605
4.32851E-4,58.25544544,0.575441821,0.055401662,0.438596491,0.049418605
4.34918E-4,58.515938575,0.576605061,0.054808073,0.447368421,0.049418605
4.37055E-4,58.777552985,0.577801097,0.054214484,0.447368421,0.049418605
4.41128E-4,59.041219635,0.580062317,0.053620894,0.447368421,0.049418605
4.42717E-4,59.262242081,0.580938072,0.053126237,0.447368421,0.049418605
4.4456E-4,59.528600457,0.58194902,0.052532647,0.447368421,0.049418605
4.45644E-4,59.751142467,0.582541291,0.05203799,0.447368421,0.049418605
4.47707E-4,60.019153083,0.583664025,0.0514444,0.456140351,0.049418605
4.49189E-4,60.288300809,0.584467029,0.050850811,0.464912281,0.049418605
4.50885E-4,60.513461739,0.585381929,0.050356154,0.464912281,0.049418605
4.52562E-4,60.784724171,0.586282596,0.049762564,0.464912281,0.049418605
4.55934E-4,61.012097384,0.588082153,0.049267907,0.464912281,0.049418605
4.58842E-4,61.286833774,0.589621491,0.048674317,0.464912281,0.052325581
4.60864E-4,61.516926145,0.590684795,0.04817966,0.473684211,0.052325581
4.6266E-4,61.794108987,0.591624876,0.04758607,0.473684211,0.052325581
4.64609E-4,62.026086677,0.592640506,0.047091413,0.473684211,0.052325581
4.66154E-4,62.25877707,0.593441552,0.046596755,0.473684211,0.052325581
4.68111E-4,62.539135088,0.594451764,0.046003166,0.473684211,0.052325581
4.72425E-4,62.774732992,0.596661718,0.045508508,0.48245614,0.055232558
4.74309E-4,63.011328629,0.597618779,0.04501385,0.48245614,0.055232558
4.76066E-4,63.296549998,0.598507642,0.044420261,0.48245614,0.055232558
4.7742E-4,63.534996753,0.599190002,0.043925603,0.48245614,0.055232558
4.79645E-4,63.774304757,0.600306,0.043430946,0.48245614,0.055232558
4.81333E-4,64.014478318,0.601148646,0.042936288,0.48245614,0.055232558
4.87494E-4,64.257024813,0.604194422,0.04244163,0.48245614,0.055232558
4.89069E-4,64.501386822,0.604965562,0.041946973,0.48245614,0.055232558
4.92701E-4,64.795992665,0.606732293,0.041353383,0.49122807,0.055232558
4.95412E-4,65.043193956,0.608040715,0.040858726,0.49122807,0.055232558
4.96617E-4,65.291257328,0.608619925,0.040364068,0.5,0.055232558
4.98694E-4,65.540291538,0.60961356,0.03986941,0.50877193,0.055232558
5.03142E-4,65.79058157,0.61172475,0.039374753,0.51754386,0.055232558
5.04932E-4,66.042647925,0.612567774,0.038880095,0.535087719,0.055232558
5.09149E-4,66.296392364,0.614539833,0.038385437,0.543859649,0.055232558
5.10962E-4,66.500405661,0.615381561,0.037989711,0.543859649,0.055232558
5.12844E-4,66.756383379,0.61625104,0.037495053,0.543859649,0.055232558
5.17263E-4,67.013463658,0.618278318,0.037000396,0.561403509,0.055232558
5.21028E-4,67.273252329,0.619988429,0.036505738,0.561403509,0.055232558
5.24052E-4,67.534797075,0.621350942,0.03601108,0.561403509,0.055232558
5.26426E-4,67.797571944,0.622413662,0.035516423,0.570175439,0.055232558
5.28748E-4,68.008633264,0.623447399,0.035120696,0.570175439,0.055232558
5.31133E-4,68.273708283,0.624503231,0.034626039,0.570175439,0.055232558
5.35944E-4,68.540827207,0.626615449,0.034131381,0.570175439,0.055232558
5.39688E-4,68.755964265,0.628242675,0.033735655,0.570175439,0.055232558
5.43868E-4,69.026799182,0.630043109,0.033240997,0.570175439,0.055232558
5.51245E-4,69.300548266,0.633177838,0.03274634,0.570175439,0.055232558
5.53261E-4,69.521564597,0.634025387,0.032350613,0.570175439,0.061046512
5.58783E-4,69.799966148,0.636326541,0.031855956,0.570175439,0.061046512
5.6008E-4,70.023744275,0.6368631,0.03146023,0.570175439,0.061046512
5.70016E-4,70.250898203,0.640919852,0.031064503,0.578947368,0.061046512
5.78709E-4,70.538730205,0.64439565,0.030569846,0.578947368,0.061046512
5.82845E-4,70.771120558,0.646025864,0.03017412,0.578947368,0.061046512
5.86413E-4,71.00528304,0.647420122,0.029778393,0.578947368,0.061046512
5.93097E-4,71.300792845,0.650003233,0.029283736,0.578947368,0.061046512
5.97873E-4,71.53919147,0.651825326,0.028888009,0.578947368,0.061046512
6.02702E-4,71.779799749,0.653648845,0.028492283,0.578947368,0.061046512
6.07501E-4,72.021717694,0.655442312,0.028096557,0.578947368,0.061046512
6.15341E-4,72.266270603,0.658332397,0.027700831,0.578947368,0.061046512
6.17665E-4,72.513043249,0.65917978,0.027305105,0.587719298,0.061046512
6.19953E-4,72.760876272,0.660009968,0.026909379,0.587719298,0.061046512
6.23845E-4,73.009556355,0.661412913,0.026513653,0.587719298,0.061046512
6.29799E-4,73.260045106,0.663536627,0.026117926,0.587719298,0.061046512
6.3575E-4,73.513408438,0.665633148,0.0257222,0.587719298,0.061046512
6.38998E-4,73.768269994,0.66676632,0.025326474,0.587719298,0.061046512
6.42489E-4,74.024727567,0.667975872,0.024930748,0.587719298,0.061046512
6.48453E-4,74.283036572,0.670021942,0.024535022,0.587719298,0.061046512
6.50808E-4,74.543297859,0.670823006,0.024139296,0.596491228,0.061046512
6.62762E-4,74.80686074,0.674829467,0.023743569,0.605263158,0.061046512
6.65161E-4,75.006158289,0.675621892,0.023446775,0.614035088,0.061046512
6.73691E-4,75.27469481,0.678408207,0.023051049,0.622807018,0.061046512
6.80982E-4,75.545697074,0.680752034,0.022655323,0.622807018,0.061046512
6.83901E-4,75.75063775,0.681681119,0.022358528,0.622807018,0.061046512
6.93226E-4,76.027212892,0.684612323,0.021962802,0.622807018,0.061046512
7.00139E-4,76.305472163,0.686750954,0.021567076,0.631578947,0.061046512
7.02771E-4,76.515779596,0.687557647,0.021270281,0.631578947,0.061046512
7.08869E-4,76.798097011,0.689410706,0.020874555,0.631578947,0.061046512
7.11765E-4,77.011339482,0.690282865,0.02057776,0.631578947,0.061046512
7.20046E-4,77.297839405,0.692750415,0.020182034,0.631578947,0.061046512
7.2338E-4,77.514479451,0.693732782,0.019885239,0.631578947,0.061046512
7.27927E-4,77.804802108,0.695062632,0.019489513,0.640350877,0.061046512
7.34709E-4,78.024755815,0.697024621,0.019192719,0.640350877,0.061046512
7.50553E-4,78.322939678,0.70151129,0.018796992,0.640350877,0.061046512
7.5478E-4,78.548746628,0.702685909,0.018500198,0.640350877,0.061046512
7.63869E-4,78.777118377,0.705180693,0.018203403,0.640350877,0.069767442
7.75715E-4,79.008723329,0.708369929,0.017906609,0.640350877,0.072674419
7.79966E-4,79.320436983,0.709497644,0.017510882,0.640350877,0.072674419
7.96442E-4,79.556186433,0.713787092,0.017214088,0.649122807,0.072674419
8.08654E-4,79.79782021,0.716885737,0.016917293,0.649122807,0.072674419
8.12805E-4,80.041091997,0.717923816,0.016620499,0.649122807,0.072674419
8.1844E-4,80.286007395,0.719320876,0.016323704,0.649122807,0.072674419
8.29088E-4,80.534217234,0.721923177,0.016026909,0.649122807,0.072674419
8.37197E-4,80.784834162,0.723872754,0.015730115,0.649122807,0.072674419
8.40407E-4,81.036735775,0.724637104,0.01543332,0.649122807,0.072674419
8.43418E-4,81.289389113,0.725350246,0.015136526,0.649122807,0.072674419
8.54944E-4,81.545026951,0.728045879,0.014839731,0.649122807,0.072674419
8.56986E-4,81.801936225,0.728518055,0.014542936,0.649122807,0.072674419
8.63744E-4,82.060438109,0.730068684,0.014246142,0.657894737,0.072674419
8.66136E-4,82.320078947,0.730613393,0.013949347,0.657894737,0.072674419
8.71649E-4,82.581290799,0.73186033,0.013652552,0.657894737,0.072674419
8.73433E-4,82.755866707,0.732261381,0.013454689,0.657894737,0.072674419
8.76898E-4,83.018587497,0.73303682,0.013157895,0.666666667,0.566860465
8.8183E-4,83.2829401,0.73413296,0.0128611,0.684210526,0.566860465
8.92792E-4,83.550232995,0.736537345,0.012564306,0.684210526,0.566860465
9.04586E-4,83.820114041,0.7390762,0.012267511,0.684210526,0.566860465
9.14951E-4,84.002526352,0.741267183,0.012069648,0.684210526,0.566860465
9.20827E-4,84.278181829,0.742493111,0.011772853,0.692982456,0.566860465
9.26969E-4,84.555253117,0.74376206,0.011476059,0.701754386,0.566860465
9.32953E-4,84.834418805,0.744986411,0.011179264,0.710526316,0.566860465
9.35879E-4,85.021524403,0.745580913,0.010981401,0.710526316,0.566860465
9.46268E-4,85.304120152,0.747669275,0.010684606,0.710526316,0.566860465
9.47715E-4,85.588254154,0.747957528,0.010387812,0.710526316,0.566860465
9.50633E-4,85.778109144,0.748536576,0.010189949,0.719298246,0.566860465
9.54176E-4,86.063819518,0.749236123,0.009893154,0.728070175,0.601744186
