X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-86.459209,13.472601,train,3.742923213970268E-4,36.26126384478701,0.47283552557395114
-86.682222,13.27,train,3.0885881980548453E-4,30.307228567539465,0.4253331310158126
-89.398528,18.806656,train,5.667192955538027E-4,55.03080275699701,0.5759237544876833
-100.901681,29.023806,train,2.7507274572689057E-4,27.854890538213613,0.39729075633947053
146.921099,-31.253218,train,6.536904572978362E-5,7.5390425800071785,0.13543282393154923
144.785153,-37.471308,train,0.001163410405218167,83.81151487711665,0.736005414430106
-80.342198,27.499208,train,9.327745387609491E-4,76.08795636551038,0.6909066586022825
-84.387982,33.748995,train,6.609079320510115E-4,62.099623217200474,0.6129696832639316
-79.0193,35.759573,train,0.0010330805452053475,80.69384303125725,0.71228308162408
-81.163725,33.836081,train,4.084097170099444E-4,39.91227874636645,0.4946174042373728
-119.417932,36.778261,train,9.017768424208427E-5,10.622818175647277,0.1776983132373402
-85.602364,44.314844,train,8.129400538442113E-4,71.06297456264771,0.6607986462460799
-77.194525,41.203322,train,0.002231448126598314,97.03132630287364,0.842454313483816
-82.907123,40.417287,train,0.0012962981062022202,86.30984813486924,0.7564779287039738
-89.398528,40.633125,train,6.197837966771652E-4,59.27039332853416,0.597622506608071
-74.405661,40.058324,train,0.0017267436200524334,91.79932548982251,0.8053682821157379
-94.6859,46.729553,train,1.4924132581689198E-4,17.140355649424805,0.2634259516568192
-76.641271,39.045755,train,0.0012507486306067989,85.37300450402843,0.7498280555645306
-91.831833,37.964253,train,0.0010523578486645545,81.32292114221514,0.7160570291033248
-74.005973,40.712775,train,0.0018624106590831055,92.53140187563993,0.8169509470835192
-73.087749,41.603221,train,0.0019292770971029592,93.2972830193832,0.8221669893504446
-78.656894,37.431573,train,0.0014219830607871413,88.56139100555626,0.7731186970539848
-99.901813,31.968599,train,5.062345853376832E-4,49.52553022960194,0.5481498439022914
-86.134902,40.267194,train,0.001523281363537243,90.3362998726807,0.7849619042623779
-91.962333,30.984298,train,8.898556713155466E-4,74.62956743239089,0.6807579438098339
-98.484246,39.011902,train,2.8837622794618197E-4,28.820062876493505,0.40865311630983214
-86.580447,35.517491,train,9.836512884755777E-4,78.0946958753386,0.7021316598762866
-97.092877,35.007752,train,6.732965838613076E-4,62.937929080491514,0.617366166755779
-155.073765,19.653754,train,3.740713111599985E-5,4.5018891834305,0.08226667592165153
-155.665857,19.542915,train,4.718191815503831E-5,5.437022996242237,0.10157996670378863
-116.576504,53.933271,train,1.8689032442873075E-5,2.0059441045041386,0.04286596674029946
-66.461916,46.565316,train,0.0010260528847496236,79.95794881043682,0.7108821915460847
-121.815931,49.37641,train,1.6038640274185654E-4,18.098480823646927,0.2776364193493275
-122.30447,49.050438,train,1.567629772013946E-4,17.85822081302103,0.27307692497539326
-122.598398,49.219323,train,1.520563898935172E-4,17.45457552862848,0.2670677974074454
-98.468744,49.128798,train,2.9106358750968554E-5,3.3596540045674743,0.06520168855724802
-74.451222,45.017095,train,0.0029895318105128176,98.70599784834913,0.8775111842801759
-74.113966,45.036537,train,0.002996719515987048,99.00557416682807,0.8777690661937466
-73.899632,45.044091,train,0.002413528444935636,97.2727667937126,0.8525877366990755
-73.569748,45.235223,train,0.0020239770500502944,94.89371328472062,0.8290653408598339
-82.734714,42.163944,train,0.002226786474173024,96.80825462016257,0.8421765526690284
-83.036363,42.314937,train,0.00137382820960877,87.862457601187,0.767018941768873
-83.108698,42.101378,train,0.0016566736752074182,91.11732207629117,0.7987925753269596
-82.885759,42.311797,train,0.0017868264039242036,92.01799083457529,0.8106737957705122
-82.918148,42.035559,train,0.0020214497186117958,94.67354187938056,0.828888197310347
-74.87333,45.122755,train,0.0021794297394119528,96.5855846520662,0.839298314330573
-80.201173,44.079119,train,0.0015218206122889163,90.32194705713033,0.7847999146535536
-82.040714,43.052709,train,0.0012307015214086947,85.01821509224496,0.7467848372141396
-79.977449,44.26801,train,0.002131531613083929,95.93391393809593,0.8362783761938865
-79.941655,44.125417,train,0.0021722443772277753,96.36778225934202,0.8388524056069319
-79.290213,43.058164,train,0.0032496429891666788,99.6434773645784,0.8861998173638629
-82.233038,42.240958,train,0.002874925027554058,97.81436873650118,0.8732471820137374
-81.999837,42.338015,train,0.0025411166104725717,97.5268737653264,0.8589452148596015
-79.084944,43.089558,train,0.0035652601194397404,100.0,0.8952184632568229
-80.413627,42.796723,train,0.0029858606204039287,98.40701974425559,0.8773790483158461
-82.191038,42.404803,train,0.003129153494233191,99.31851911302721,0.8823334951730107
22.937506,-30.559482,train,1.0389749596166351E-5,0.9361907966512008,0.024292803363632112
24.684866,-22.328474,train,1.6320063814380918E-4,18.254161565470486,0.2811384068438949
29.154857,-19.015438,train,1.4257759875336903E-4,16.449534983018403,0.2546591417657156
27.849332,-13.133897,train,7.457719164335966E-5,8.550949530803564,0.15161792682235353
17.873887,-11.202692,train,1.1735248340246627E-4,13.832957466657357,0.21949357526258012
34.888822,-6.369028,train,1.5052321501211505E-4,17.254699488346066,0.2650888082902778
32.290275,1.373333,train,7.061759579411061E-4,65.22934898686329,0.6285642491376082
37.906193,-0.023559,train,1.1172008549023336E-4,13.048475099352132,0.21118361823048631
40.489673,9.145,train,4.2664653611826624E-4,41.956618296979066,0.5055382216068025
39.782334,15.179384,train,4.309244424658398E-6,0.3508552223042728,0.010220977198150393
-1.023194,7.946527,train,8.77317422098946E-5,10.271135573282551,0.17371577597315463
-14.452362,14.497401,train,3.333012322475062E-5,3.9445599665153823,0.07396359713396852
8.675277,9.081999,train,2.0524383527610224E-4,22.12350524736523,0.32968648440976717
20.939444,6.611111,train,3.457430093371674E-4,33.72635153255724,0.4531115912551521
-15.180413,11.803749,train,2.246300251539435E-4,23.65955366868014,0.349929894761485
15.827659,-0.228021,train,4.122109097327245E-4,40.2766143739925,0.49693329882776444
21.758664,-4.038333,train,4.0376197901519317E-4,39.37447931919757,0.4917566094563207
16.0595888888889,38.5132666666667,train,0.0020675800633418594,95.51013799473614,0.8320647895846606
16.097375,38.4485472222222,train,0.002106128351480629,95.76557902237056,0.8346301956530312
15.8949,38.4256888888889,train,0.002055837183623545,95.30334891680133,0.8312674039460985
15.9744666666667,38.2434361111111,train,8.974583700392316E-4,74.80663779025835,0.6826039892626826
15.9357777777778,38.5540361111111,train,0.002036948621282329,95.0977741971314,0.8299687914433082
15.7454694444444,38.100525,train,0.00190730784137362,92.91264873290707,0.8204863354660912
16.2213055555556,39.1351194444444,train,0.0019971184476285327,94.08722325396788,0.8271638193285638
16.2561472222222,39.2889638888889,train,8.374558696772413E-4,72.31482137635838,0.6674260765132508
16.261825,39.1243333333333,train,8.420759338744361E-4,72.63750635667608,0.6686461367927223
16.4665777777778,38.4166861111111,train,0.0019173519130012272,93.10443319037434,0.8212586343926366
15.7173583333333,38.2520333333333,train,0.0019912110914007625,93.8876007478223,0.8267399037092389
-94.218414,35.97121,train,9.110293226884798E-4,75.2588921335104,0.6858466871512411
-88.19657,30.684572,train,6.027155403652293E-4,58.02706078199079,0.5908893822834622
-97.69127,30.239513,train,8.704192765371891E-4,74.01578161882553,0.6759394081473724
-76.2502,40.041992,train,0.0014261606737835451,89.01665399725479,0.773632851220674
-95.393036,29.857273,train,4.619318812674605E-4,45.5510222427281,0.5253819990692286
-96.77843,32.766987,train,7.34575178335738E-4,67.16345305774138,0.6377219239770053
-90.130295,42.65558,train,5.204766532629878E-4,51.287819152816375,0.5550121282482403
-91.09318,30.544003,train,8.509581197327313E-4,73.06304951518966,0.670966760443277
-82.36584,27.184385,train,0.0011305167477051153,83.10052566466759,0.730395089301163
-90.03623,29.5033,train,5.878276346907799E-4,57.279861084727145,0.5848296457822371
-81.63298,33.550014,train,5.536983182256255E-4,53.991307320021015,0.5702369320788802
-82.34957,27.90659,train,0.0011502499285073412,83.43329793042503,0.7337890272015369
-92.06417,30.206507,train,5.807995727437082E-4,56.487183191946066,0.5819062430817016
-98.52015,29.448671,train,5.713844031561048E-4,55.62567226785498,0.5779247611395959
-80.49905,25.610495,train,6.955691024285321E-4,64.05312202921938,0.625024057214643
-82.3248,29.6516,train,0.0013370843920910344,87.31497108682932,0.7621393838826593
151.445761,-33.083056,train,8.348014909363183E-4,72.08175384976218,0.6667210393195566
-97.845974,30.159709,train,8.702550969603227E-4,74.01095961775238,0.6758980862747989
-87.793647,33.334841,train,4.821880357760112E-4,47.252000576595684,0.5360702460146313
-81.940269,41.016177,train,0.001905399996758459,92.89644816693442,0.8203388844903371
30.25,-29.333333,train,3.1881460135917123E-4,31.224909134229286,0.43310538344288124
150.97403,-33.93735,train,9.92963574111449E-4,78.58886905427354,0.7040985530298834
-98.0,26.05,train,6.249675143227461E-4,59.97010758674832,0.5996237337736334
-98.1,26.05,train,5.815492000808559E-4,56.56600672102886,0.5822200191161109
-97.3,26.22,train,7.6179129694995E-4,68.42917004084848,0.6460841386825744
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.96231,38.37404,test,0.002055837183623545,95.30334891680133,0.8312674039460985
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
15.63825,38.21704,test,0.00190730784137362,92.91264873290707,0.8204863354660912
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
16.11544,38.45738,test,0.002106128351480629,95.76557902237056,0.8346301956530312
