Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.16345E-4,31.026368001,0.431197362,0.101332018,0.208333333,0.037790698
3.19511E-4,31.280895407,0.433641373,0.100542674,0.215277778,0.037790698
3.2182E-4,31.505371309,0.435410596,0.099851998,0.215277778,0.037790698
3.2404E-4,31.763727947,0.437100955,0.099062654,0.215277778,0.037790698
3.2648E-4,32.024174181,0.438947828,0.09827331,0.215277778,0.037790698
3.28407E-4,32.253591615,0.440397843,0.097582634,0.215277778,0.037790698
3.31175E-4,32.517417131,0.442467313,0.096793291,0.215277778,0.037790698
3.33531E-4,32.750242153,0.444216918,0.096102615,0.215277778,0.037790698
3.37637E-4,33.018643207,0.447239182,0.095313271,0.215277778,0.037790698
3.3892E-4,33.255551943,0.448177464,0.094622595,0.215277778,0.037790698
3.44498E-4,33.52935155,0.452217984,0.093833251,0.215277778,0.037790698
3.46026E-4,33.771129635,0.453314643,0.093142575,0.222222222,0.037790698
3.51245E-4,34.014538141,0.457026405,0.092451899,0.222222222,0.037790698
3.52512E-4,34.260871501,0.457920131,0.091761223,0.222222222,0.037790698
3.55718E-4,34.508860967,0.460168501,0.091070548,0.222222222,0.037790698
3.58466E-4,34.758861921,0.462081219,0.090379872,0.222222222,0.037790698
3.60569E-4,35.01074437,0.463534911,0.089689196,0.222222222,0.037790698
3.64543E-4,35.264793414,0.466261929,0.08899852,0.222222222,0.037790698
3.66452E-4,35.520672473,0.467562204,0.088307844,0.222222222,0.037790698
3.689E-4,35.777905439,0.469220152,0.087617168,0.222222222,0.037790698
3.71754E-4,36.037013476,0.471140001,0.086926492,0.222222222,0.037790698
3.74292E-4,36.26121879,0.472835526,0.086334484,0.222222222,0.037790698
3.76166E-4,36.523923992,0.474080139,0.085643809,0.229166667,0.043604651
3.80452E-4,36.751237278,0.476905894,0.085051801,0.229166667,0.043604651
3.81558E-4,37.018048203,0.477630309,0.084361125,0.229166667,0.043604651
3.85212E-4,37.286271412,0.480008713,0.083670449,0.229166667,0.043604651
3.86797E-4,37.517826421,0.481033557,0.083078441,0.229166667,0.043604651
3.89279E-4,37.751119165,0.482630618,0.082486433,0.229166667,0.043604651
3.92966E-4,38.02517973,0.48498481,0.081795757,0.229166667,0.043604651
3.94038E-4,38.261354448,0.485665297,0.081203749,0.229166667,0.043604651
3.9662E-4,38.538050234,0.487296601,0.080513074,0.229166667,0.043604651
3.99647E-4,38.77713634,0.489196394,0.079921066,0.229166667,0.043604651
4.00409E-4,39.017138727,0.489672443,0.079329058,0.229166667,0.043604651
4.02742E-4,39.258181404,0.491124446,0.07873705,0.229166667,0.043604651
4.04868E-4,39.500587732,0.492440029,0.078145042,0.236111111,0.043604651
4.07398E-4,39.785054526,0.493997125,0.077454366,0.243055556,0.043604651
4.09349E-4,40.030394331,0.495191628,0.076862358,0.25,0.043604651
4.12211E-4,40.27662214,0.496933299,0.07627035,0.256944444,0.043604651
4.13068E-4,40.52432106,0.497452561,0.075678342,0.263888889,0.043604651
4.15836E-4,40.773000637,0.499122174,0.075086334,0.263888889,0.043604651
4.187E-4,41.023383664,0.500838318,0.074494327,0.263888889,0.043604651
4.20192E-4,41.275278667,0.50172736,0.073902319,0.263888889,0.043604651
4.21835E-4,41.527960957,0.502703175,0.073310311,0.277777778,0.043604651
4.25174E-4,41.782441302,0.504674017,0.072718303,0.277777778,0.043604651
4.27336E-4,42.038170624,0.505941827,0.072126295,0.291666667,0.043604651
4.29315E-4,42.252605317,0.507096649,0.071632955,0.291666667,0.043604651
4.30961E-4,42.510539353,0.508053395,0.071040947,0.298611111,0.043604651
4.33469E-4,42.770007573,0.509503261,0.070448939,0.298611111,0.043604651
4.36911E-4,43.031511324,0.511480001,0.069856931,0.298611111,0.043604651
4.40429E-4,43.251268901,0.513483278,0.069363592,0.298611111,0.043604651
4.41804E-4,43.51581395,0.514262209,0.068771584,0.298611111,0.043604651
4.44597E-4,43.781922963,0.515836485,0.068179576,0.298611111,0.043604651
4.47814E-4,44.005102834,0.517636593,0.067686236,0.298611111,0.043604651
4.51764E-4,44.275354777,0.51982932,0.067094228,0.298611111,0.043604651
4.53301E-4,44.501608916,0.520676568,0.066600888,0.298611111,0.043604651
4.55343E-4,44.774337861,0.521798306,0.06600888,0.298611111,0.043604651
4.567E-4,45.002460897,0.522540744,0.06551554,0.298611111,0.043604651
4.58777E-4,45.277186408,0.52367304,0.064923532,0.298611111,0.043604651
4.6167E-4,45.507486074,0.525240594,0.064430192,0.298611111,0.043604651
4.6334E-4,45.785113422,0.526141129,0.063838185,0.3125,0.043604651
4.67475E-4,46.0177116,0.528355513,0.063344845,0.3125,0.043604651
4.69958E-4,46.252213911,0.529675593,0.062851505,0.3125,0.043604651
4.72875E-4,46.535376374,0.53121638,0.062259497,0.3125,0.043604651
4.76199E-4,46.772713255,0.532960803,0.061766157,0.3125,0.043604651
4.78534E-4,47.011532093,0.534178161,0.061272817,0.3125,0.043604651
4.82188E-4,47.251998063,0.536070246,0.060779477,0.3125,0.043604651
4.86327E-4,47.542801095,0.538195463,0.060187469,0.319444444,0.043604651
4.89104E-4,47.786925215,0.539610268,0.059694129,0.319444444,0.043604651
4.90442E-4,48.031847099,0.540288677,0.059200789,0.319444444,0.043604651
4.92141E-4,48.277667742,0.541147489,0.058707449,0.319444444,0.043604651
4.9405E-4,48.524295466,0.542108721,0.05821411,0.319444444,0.043604651
4.96249E-4,48.771967571,0.543210886,0.05772077,0.326388889,0.043604651
5.00379E-4,49.02124526,0.545266531,0.05722743,0.326388889,0.043604651
5.03538E-4,49.272674592,0.546826407,0.05673409,0.326388889,0.043604651
5.06235E-4,49.525569112,0.548149844,0.05624075,0.326388889,0.043604651
5.07783E-4,49.778963962,0.548906218,0.05574741,0.333333333,0.043604651
5.10523E-4,50.033863337,0.550238517,0.05525407,0.340277778,0.043604651
5.1262E-4,50.289603701,0.551252313,0.05476073,0.340277778,0.043604651
5.15311E-4,50.546601088,0.552547218,0.05426739,0.340277778,0.043604651
5.16476E-4,50.753060271,0.553105522,0.053872718,0.340277778,0.043604651
5.17997E-4,51.011864996,0.55383217,0.053379378,0.340277778,0.043604651
5.20345E-4,51.271665211,0.554949552,0.052886038,0.340277778,0.043604651
5.22471E-4,51.532526807,0.555956354,0.052392699,0.347222222,0.046511628
5.28313E-4,51.795121442,0.558699994,0.051899359,0.347222222,0.046511628
5.31962E-4,52.007542408,0.560396051,0.051504687,0.347222222,0.046511628
5.35767E-4,52.274959973,0.562151,0.051011347,0.347222222,0.046511628
5.3931E-4,52.544047875,0.563773067,0.050518007,0.354166667,0.049418605
5.40792E-4,52.760214204,0.564447558,0.050123335,0.354166667,0.049418605
5.43104E-4,53.031354755,0.565496371,0.049629995,0.354166667,0.049418605
5.45154E-4,53.303198463,0.566421576,0.049136655,0.354166667,0.049418605
5.46357E-4,53.521605054,0.566962929,0.048741983,0.354166667,0.049418605
5.50835E-4,53.795642355,0.568965729,0.048248643,0.354166667,0.049418605
5.54073E-4,54.016911214,0.570402519,0.047853971,0.361111111,0.049418605
5.59303E-4,54.295428839,0.572703319,0.047360631,0.361111111,0.049418605
5.62629E-4,54.519960914,0.574153474,0.04696596,0.368055556,0.055232558
5.63657E-4,54.801502221,0.574599945,0.04647262,0.368055556,0.055232558
5.66692E-4,55.027899174,0.575911824,0.046077948,0.368055556,0.055232558
5.68827E-4,55.255011243,0.57683015,0.045683276,0.375,0.055232558
5.70942E-4,55.540254687,0.577735837,0.045189936,0.375,0.055232558
5.72126E-4,55.76885707,0.578241032,0.044795264,0.381944444,0.055232558
5.75895E-4,56.056482613,0.57984168,0.044301924,0.388888889,0.055232558
5.78044E-4,56.287292424,0.580748583,0.043907252,0.388888889,0.055232558
5.81245E-4,56.519494731,0.582092616,0.04351258,0.395833333,0.055232558
5.82768E-4,56.752360418,0.582729302,0.043117908,0.402777778,0.055232558
5.8636E-4,57.04514882,0.584222347,0.042624568,0.409722222,0.055232558
5.87828E-4,57.279919507,0.584829646,0.042229896,0.409722222,0.055232558
5.93432E-4,57.516470369,0.587131758,0.041835224,0.416666667,0.055232558
5.96758E-4,57.754466038,0.588486028,0.041440553,0.416666667,0.055232558
6.03324E-4,58.054901617,0.591133334,0.040947213,0.423611111,0.058139535
6.07524E-4,58.297238508,0.592808826,0.040552541,0.423611111,0.058139535
6.12689E-4,58.541401286,0.594850958,0.040157869,0.423611111,0.058139535
6.17069E-4,58.787537674,0.59656629,0.039763197,0.423611111,0.058139535
6.19195E-4,59.035002418,0.597393795,0.039368525,0.423611111,0.058139535
6.19815E-4,59.282867887,0.59763472,0.038973853,0.430555556,0.058139535
6.22209E-4,59.531520568,0.598561124,0.038579181,0.430555556,0.058139535
6.2288E-4,59.780549061,0.598820334,0.038184509,0.430555556,0.058139535
6.2563E-4,60.030265166,0.599878049,0.037789837,0.4375,0.058139535
6.29701E-4,60.281248574,0.601433725,0.037395165,0.4375,0.058139535
6.36933E-4,60.535306624,0.604167866,0.037000493,0.4375,0.058139535
6.40156E-4,60.790860291,0.605374609,0.036605821,0.4375,0.058139535
6.43542E-4,61.047692632,0.606633909,0.036211149,0.4375,0.058139535
6.48008E-4,61.306583926,0.608283106,0.035816478,0.4375,0.058139535
6.49083E-4,61.501228169,0.608677911,0.035520474,0.444444444,0.063953488
6.5581E-4,61.762750189,0.611131169,0.035125802,0.444444444,0.063953488
6.59301E-4,62.025879003,0.612391995,0.03473113,0.458333333,0.063953488
6.65071E-4,62.290671852,0.614458159,0.034336458,0.465277778,0.063953488
6.67985E-4,62.55727807,0.6154936,0.033941786,0.479166667,0.063953488
6.70857E-4,62.758088371,0.616508395,0.033645782,0.479166667,0.063953488
6.7451E-4,63.027379426,0.61779151,0.03325111,0.486111111,0.063953488
6.76606E-4,63.297759049,0.618523661,0.032856438,0.486111111,0.063953488
6.81404E-4,63.501372048,0.620189665,0.032560434,0.486111111,0.063953488
6.88354E-4,63.775659982,0.622577189,0.032165762,0.493055556,0.063953488
6.95569E-4,64.053104473,0.625024057,0.03177109,0.493055556,0.063953488
6.96788E-4,64.262040704,0.625434303,0.031475086,0.5,0.063953488
6.98647E-4,64.54119446,0.626058126,0.031080414,0.5,0.063953488
6.99278E-4,64.750913848,0.62626948,0.03078441,0.5,0.063953488
7.0358E-4,65.031488696,0.627704109,0.030389739,0.5,0.063953488
7.07284E-4,65.313802406,0.628930152,0.029995067,0.506944444,0.063953488
7.12141E-4,65.527043986,0.630526037,0.029699063,0.506944444,0.063953488
7.20618E-4,65.814125657,0.63327845,0.029304391,0.506944444,0.063953488
7.22442E-4,66.030657632,0.633865318,0.029008387,0.513888889,0.063953488
7.25721E-4,66.320477437,0.634915604,0.028613715,0.520833333,0.063953488
7.28384E-4,66.538929911,0.635764317,0.028317711,0.520833333,0.063953488
7.29336E-4,66.757602065,0.636066649,0.028021707,0.527777778,0.063953488
7.31015E-4,67.049918931,0.63659863,0.027627035,0.527777778,0.063953488
7.37935E-4,67.270597808,0.63877548,0.027331031,0.534722222,0.063953488
7.46635E-4,67.568571055,0.641475721,0.026936359,0.534722222,0.063953488
7.50627E-4,67.793538757,0.642701115,0.026640355,0.534722222,0.063953488
7.55708E-4,68.019846675,0.644248592,0.026344351,0.534722222,0.063953488
7.61183E-4,68.323649764,0.645901449,0.025949679,0.534722222,0.063953488
7.62501E-4,68.552281068,0.646296971,0.025653675,0.541666667,0.063953488
7.64285E-4,68.781300585,0.646831206,0.025357671,0.541666667,0.063953488
7.65296E-4,69.010703049,0.647132924,0.025061667,0.541666667,0.063953488
7.69996E-4,69.318156469,0.64852976,0.024666996,0.541666667,0.063953488
7.72069E-4,69.549604597,0.649142452,0.024370992,0.541666667,0.063953488
7.83354E-4,69.783121426,0.652440266,0.024074988,0.541666667,0.063953488
7.88875E-4,70.018885776,0.654030943,0.023778984,0.541666667,0.063953488
7.97578E-4,70.256914422,0.656509336,0.02348298,0.541666667,0.063953488
8.03788E-4,70.577514524,0.658256232,0.023088308,0.541666667,0.063953488
8.08767E-4,70.819563361,0.659644047,0.022792304,0.548611111,0.063953488
8.1294E-4,71.062970739,0.660798646,0.0224963,0.548611111,0.063953488
8.16382E-4,71.307398044,0.661745134,0.022200296,0.555555556,0.063953488
8.25648E-4,71.554719837,0.664266566,0.021904292,0.555555556,0.063953488
8.28448E-4,71.802719401,0.665021191,0.021608288,0.555555556,0.063953488
8.34472E-4,72.052806517,0.666633385,0.021312284,0.555555556,0.063953488
8.37328E-4,72.303719587,0.667392143,0.02101628,0.5625,0.063953488
8.40225E-4,72.555240389,0.668158406,0.020720276,0.569444444,0.063953488
8.45917E-4,72.808225055,0.669653701,0.020424272,0.576388889,0.063953488
8.50958E-4,73.063043903,0.67096676,0.020128268,0.590277778,0.063953488
8.56427E-4,73.319390392,0.672379385,0.019832264,0.597222222,0.063953488
8.61627E-4,73.577553927,0.673711499,0.01953626,0.597222222,0.063953488
8.66775E-4,73.750457803,0.675019817,0.019338925,0.597222222,0.063953488
8.70255E-4,74.01095677,0.675898086,0.019042921,0.597222222,0.063953488
8.79192E-4,74.273439013,0.678132154,0.018746917,0.611111111,0.063953488
8.85968E-4,74.539023155,0.679805662,0.018450913,0.618055556,0.063953488
8.97458E-4,74.806626474,0.682603989,0.018154909,0.625,0.063953488
9.06299E-4,75.076995212,0.68472387,0.017858905,0.631944444,0.063953488
9.11029E-4,75.258876778,0.685846687,0.017661569,0.631944444,0.063953488
9.1679E-4,75.533020731,0.687203319,0.017365565,0.638888889,0.063953488
9.20464E-4,75.808897795,0.688062365,0.017069561,0.638888889,0.063953488
9.32775E-4,76.087966821,0.690906659,0.016773557,0.638888889,0.063953488
9.38848E-4,76.275659725,0.692290891,0.016576221,0.645833333,0.063953488
9.45272E-4,76.558856885,0.693741604,0.016280217,0.652777778,0.063953488
9.49934E-4,76.842947874,0.694786004,0.015984213,0.652777778,0.063953488
9.52154E-4,77.033262179,0.695280746,0.015786877,0.652777778,0.063953488
9.58516E-4,77.320440139,0.696689863,0.015490873,0.652777778,0.063953488
9.61406E-4,77.512612508,0.697325617,0.015293537,0.652777778,0.063953488
9.66228E-4,77.801892885,0.698380475,0.014997533,0.659722222,0.063953488
9.83651E-4,78.094665035,0.70213166,0.014701529,0.659722222,0.063953488
9.85494E-4,78.291696425,0.702522891,0.014504193,0.666666667,0.063953488
9.92964E-4,78.588885998,0.704098553,0.014208189,0.666666667,0.063953488
9.96898E-4,78.788043772,0.704921792,0.014010853,0.673611111,0.063953488
1.0026E-3,79.087987431,0.706105977,0.01371485,0.673611111,0.063953488
1.0102E-3,79.289300374,0.707672191,0.013517514,0.673611111,0.063953488
1.01585E-3,79.593490977,0.708823452,0.01322151,0.673611111,0.063953488
1.02025E-3,79.797119049,0.70971544,0.013024174,0.673611111,0.063953488
1.02766E-3,80.002490788,0.711204657,0.012826838,0.680555556,0.063953488
1.02799E-3,80.310838565,0.711270357,0.012530834,0.680555556,0.063953488
1.03223E-3,80.516898792,0.712115046,0.012333498,0.680555556,0.063953488
1.03372E-3,80.826872812,0.712409117,0.012037494,0.6875,0.063953488
1.03777E-3,81.034115432,0.713209366,0.011840158,0.6875,0.063953488
1.05367E-3,81.348898708,0.716310569,0.011544154,0.701388889,0.063953488
1.05821E-3,81.560318137,0.717182705,0.011346818,0.701388889,0.063953488
1.06606E-3,81.772845429,0.718679724,0.011149482,0.701388889,0.063953488
1.0854E-3,82.095799719,0.722300732,0.010853478,0.701388889,0.063953488
1.08838E-3,82.313199875,0.72285083,0.010656142,0.701388889,0.063953488
1.12121E-3,82.53737988,0.728764867,0.010458806,0.701388889,0.063953488
1.12301E-3,82.76193249,0.729080566,0.01026147,0.701388889,0.063953488
1.13052E-3,83.10067236,0.730395089,0.009965466,0.701388889,0.063953488
1.14794E-3,83.32958425,0.733395508,0.00976813,0.708333333,0.063953488
1.15307E-3,83.559916565,0.734267634,0.009570794,0.715277778,0.063953488
1.16112E-3,83.79199553,0.735622442,0.009373458,0.715277778,0.063953488
1.18872E-3,84.027208922,0.740166331,0.009176122,0.722222222,0.063953488
1.18936E-3,84.265038099,0.74026868,0.008978786,0.722222222,0.063953488
1.20603E-3,84.505155205,0.742936798,0.00878145,0.722222222,0.063953488
1.22353E-3,84.870335755,0.745677805,0.008485446,0.729166667,0.063953488
1.23549E-3,85.116955234,0.747518954,0.008288111,0.736111111,0.063953488
1.25072E-3,85.366549524,0.749823816,0.008090775,0.736111111,0.063953488
1.25183E-3,85.616807155,0.749989785,0.007893439,0.743055556,0.063953488
1.27963E-3,85.872704865,0.754085586,0.007696103,0.743055556,0.063953488
